key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
8555-284447-0010_7729-102255-0005__T2__SCV3FIX__VOICE-7729_CONTENT-8555-8555-284447-0010,7729,8555,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.199489260749466,11.93
8555-284447-0013_3575-170457-0004__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0004,8555,3575,5,0.6,0.8,0.6,0.4,0.6,0.4,0.4,0.4,-2.1633904969705418,-10.17
8555-284447-0013_3575-170457-0004__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0013,3575,8555,5,0.4,0.6,0.4,0.8,0.4,0.2,0.4,0.2,-4.850979298190974,1.52
8555-284447-0013_5683-32879-0021__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32879-0021,8555,5683,7,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,11.90773784428517,-0.24
8555-284447-0013_5683-32879-0021__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284447-0013,5683,8555,7,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,-1.085507002945507,0.16
8555-284447-0014_8463-287645-0006__T1__SCV3FIX__VOICE-8555_CONTENT-8463-8463-287645-0006,8555,8463,14,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,13.094884130584845,6.61
8555-284447-0014_8463-287645-0006__T2__SCV3FIX__VOICE-8463_CONTENT-8555-8555-284447-0014,8463,8555,14,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,23.733863072525672,5.92
8555-284447-0017_1284-1180-0005__T1__SCV3FIX__VOICE-8555_CONTENT-1284-1284-1180-0005,8555,1284,12,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,23.360573733729026,5.54
8555-284447-0018_5683-32879-0001__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32879-0001,8555,5683,6,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,-6.966057666865647,-10.36
8555-284447-0018_5683-32879-0001__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284447-0018,5683,8555,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,30.984974507998995,12.45
