key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
1188-133604-0038_5142-33396-0043__T2__NBASIC__5142,5142,1188,normal_basic,16.97,6,0.0,0.0,0.0,0.31905979475164337,0.13369738788238772,49.54963665160958,0,0.0,0.0,-1.0
1188-133604-0040_4970-29093-0002__T1__NBASIC__1188,1188,4970,normal_basic,9.6,5,0.0,0.0,0.0,0.22564140220310236,0.15106761153400672,38.148900587447244,0,0.0,0.0,-1.0
1188-133604-0040_4970-29093-0002__T2__NBASIC__4970,4970,1188,normal_basic,10.86,5,0.0,0.0,0.0,0.2740487551330995,0.03722584395020745,32.436173294651155,0,0.0,0.0,-1.0
121-121726-0000_3570-5694-0022__T1__NBASIC__121,121,3570,normal_basic,1.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09780716131779374,-0.25680042330220354,6.132041578384074,0,0.0,0.0,-1.0
121-121726-0000_3570-5694-0022__T2__NBASIC__3570,3570,121,normal_basic,15.91,7,0.0,0.0,0.0,0.24435525356617444,0.03928503183961829,41.207624663455036,0,0.0,0.0,-1.0
121-121726-0003_672-122797-0059__T1__NBASIC__121,121,672,normal_basic,10.01,6,0.5,0.0,0.0,0.027236091644492855,-0.3730810806044795,29.164043618148963,1,1.0,1.0,1.5
121-121726-0003_672-122797-0059__T2__NBASIC__672,672,121,normal_basic,11.91,6,0.0,0.0,0.0,0.3617741770698717,0.2216992635585368,37.82856712963824,0,0.0,0.0,-1.0
121-121726-0006_61-70970-0003__T1__NBASIC__121,121,61,normal_basic,10.34,6,0.3333333333333333,0.0,0.0,0.1970939987432636,-0.04893976352086904,35.42982043643931,0,0.0,0.0,-1.0
121-121726-0006_61-70970-0003__T2__NBASIC__61,61,121,normal_basic,12.61,6,0.0,0.0,0.0,0.3238035859384503,0.17445791255131526,32.30087403596133,0,0.0,0.0,-1.0
121-121726-0008_4446-2273-0000__T1__NBASIC__121,121,4446,normal_basic,10.62,8,0.375,0.0,0.0,0.14006813659690145,-0.07230887123085472,26.20914259777205,1,1.0,1.0,1.0
121-121726-0008_4446-2273-0000__T2__NBASIC__4446,4446,121,normal_basic,11.33,8,0.0,0.0,0.0,0.300834219013641,0.18526827918495425,43.207680457827124,0,0.0,0.0,-1.0
121-121726-0010_260-123286-0031__T1__NBASIC__121,121,260,normal_basic,13.54,8,0.125,0.0,0.0,0.16458595484788385,-0.016684278960030108,39.06709403714506,0,0.0,0.0,-1.0
121-121726-0010_260-123286-0031__T2__NBASIC__260,260,121,normal_basic,13.56,8,0.125,0.0,0.0,0.21089122725216705,-0.18920224526609553,43.04109318368283,0,0.0,0.0,-1.0
121-121726-0011_237-126133-0017__T1__NBASIC__121,121,237,normal_basic,1.18,7,0.8571428571428571,0.42857142857142855,0.42857142857142855,-0.18807233542125343,-0.40021162570219815,-0.35047983561883356,1,2.5,2.5,0.0
121-121726-0011_237-126133-0017__T2__NBASIC__237,237,121,normal_basic,0.6,7,0.0,0.0,0.0,0.3255274741456605,0.1759748047413846,25.006651062805037,0,0.0,0.0,-1.0
121-121726-0014_7021-79740-0000__T1__NBASIC__121,121,7021,normal_basic,16.61,5,0.4,0.0,0.0,0.06107285674276475,-0.11426067123773576,35.49897156260242,1,1.0,1.0,0.5
121-121726-0014_7021-79740-0000__T2__NBASIC__7021,7021,121,normal_basic,10.98,5,0.0,0.0,0.0,0.39364816303224054,0.3467602064398875,44.04251976432069,0,0.0,0.0,-1.0
121-123852-0002_1188-133604-0003__T2__NBASIC__1188,1188,121,normal_basic,10.86,23,0.0,0.0,0.0,0.27027713239238527,0.07108074284489518,40.38990160004889,0,0.0,0.0,-1.0
121-123852-0002_1188-133604-0003__T1__NBASIC__121,121,1188,normal_basic,15.12,23,0.043478260869565216,0.0,0.0,0.21506240516090439,-0.005211770740925714,36.403081141875425,0,0.0,0.0,-1.0
121-123852-0004_7176-92135-0002__T1__NBASIC__121,121,7176,normal_basic,14.92,5,0.0,0.0,0.0,0.23989695750839485,0.1464538566504079,34.537492961330514,0,0.0,0.0,-1.0
121-123852-0004_7176-92135-0002__T2__NBASIC__7176,7176,121,normal_basic,12.03,5,0.0,0.0,0.0,0.34412563531092405,0.18973711654095593,43.163609231373606,0,0.0,0.0,-1.0
121-123859-0003_260-123288-0025__T1__NBASIC__121,121,260,normal_basic,17.23,18,0.1111111111111111,0.0,0.0,0.212588379576744,-0.13163126036305062,41.60464648870355,0,0.0,0.0,-1.0
121-123859-0003_260-123288-0025__T2__NBASIC__260,260,121,normal_basic,12.24,18,0.0,0.0,0.0,0.32476193027739264,0.08912263181176772,50.201243131243004,0,0.0,0.0,-1.0
121-123859-0004_2830-3980-0075__T1__NBASIC__121,121,2830,normal_basic,13.53,9,0.0,0.0,0.0,0.18119905012740686,0.04934972994285891,35.9284685255773,0,0.0,0.0,-1.0
121-123859-0004_2830-3980-0075__T2__NBASIC__2830,2830,121,normal_basic,14.01,9,0.0,0.0,0.0,0.2771747596690226,0.12917586539896098,38.070347223562905,0,0.0,0.0,-1.0
121-127105-0000_5142-33396-0044__T1__NBASIC__121,121,5142,normal_basic,10.32,8,0.0,0.0,0.0,0.2400304304751715,0.053992508762068736,31.380952756545767,0,0.0,0.0,-1.0
121-127105-0000_5142-33396-0044__T2__NBASIC__5142,5142,121,normal_basic,11.8,8,0.0,0.0,0.0,0.2821110338893151,0.17549812442735435,32.26818406789606,0,0.0,0.0,-1.0
121-127105-0002_4446-2273-0036__T1__NBASIC__121,121,4446,normal_basic,-16.83,5,1.0,1.0,1.0,-0.24571527038304292,-0.37650914922110523,-26.154007965489665,1,2.5,2.5,0.0
121-127105-0002_4446-2273-0036__T2__NBASIC__4446,4446,121,normal_basic,9.78,5,0.0,0.0,0.0,0.26984185237111136,0.20722580776765143,32.36181791099865,0,0.0,0.0,-1.0
121-127105-0005_4507-16021-0046__T1__NBASIC__121,121,4507,normal_basic,13.09,8,0.0,0.0,0.0,0.25829029247180685,0.1489379266038272,42.04547959249496,0,0.0,0.0,-1.0
121-127105-0005_4507-16021-0046__T2__NBASIC__4507,4507,121,normal_basic,11.46,8,0.0,0.0,0.0,0.26783206091130685,0.18905819211130093,44.03163103443905,0,0.0,0.0,-1.0
121-127105-0019_4446-2275-0029__T1__NBASIC__121,121,4446,normal_basic,3.54,6,0.16666666666666666,0.3333333333333333,0.0,0.1065787946715583,-0.08324818209756646,7.354773242433665,0,0.0,0.0,-1.0
121-127105-0019_4446-2275-0029__T2__NBASIC__4446,4446,121,normal_basic,7.47,6,0.16666666666666666,0.0,0.0,0.13931113755522267,-0.028012453949486038,27.580051761962157,0,0.0,0.0,-1.0
121-127105-0020_5683-32866-0030__T1__NBASIC__121,121,5683,normal_basic,2.85,8,0.5,0.625,0.5,0.029621539847665704,-0.2541906273913732,-0.5905863060439374,2,1.0,1.0,0.0
121-127105-0020_5683-32866-0030__T2__NBASIC__5683,5683,121,normal_basic,-11.8,8,0.75,0.625,0.625,-0.07758111924699297,-0.28284774881386954,-8.424657541419165,1,3.0,3.0,1.0
121-127105-0023_1580-141083-0021__T1__NBASIC__121,121,1580,normal_basic,11.61,6,0.0,0.0,0.0,0.29924090203419107,0.2066898776807592,30.0511625181113,0,0.0,0.0,-1.0
121-127105-0023_1580-141083-0021__T2__NBASIC__1580,1580,121,normal_basic,9.35,6,0.0,0.0,0.0,0.28636779531407935,0.16890035523071179,33.56367883217167,0,0.0,0.0,-1.0
121-127105-0026_7127-75946-0017__T1__NBASIC__121,121,7127,normal_basic,8.02,14,0.0,0.0,0.0,0.3130099123184145,0.2038269796200809,32.42098811757709,0,0.0,0.0,-1.0
121-127105-0026_7127-75946-0017__T2__NBASIC__7127,7127,121,normal_basic,11.15,14,0.0,0.0,0.0,0.25903231461616166,0.1565020649127139,31.331786107971848,0,0.0,0.0,-1.0
121-127105-0035_1995-1826-0013__T1__NBASIC__121,121,1995,normal_basic,8.58,16,0.0625,0.0,0.0,0.19355567475045787,-0.2825851679359721,35.30243303640123,0,0.0,0.0,-1.0
121-127105-0035_1995-1826-0013__T2__NBASIC__1995,1995,121,normal_basic,14.24,16,0.0,0.0,0.0,0.2158667929224433,0.03397929908077607,38.75707117053816,0,0.0,0.0,-1.0
121-127105-0036_5683-32865-0005__T1__NBASIC__121,121,5683,normal_basic,14.76,7,0.2857142857142857,0.0,0.0,0.1603466857624726,-0.06048238156470542,28.10757215026238,0,0.0,0.0,-1.0
121-127105-0036_5683-32865-0005__T2__NBASIC__5683,5683,121,normal_basic,-8.82,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.010664958852589843,-0.21071901288276973,-0.32783828269885823,0,0.0,0.0,-1.0
1221-135766-0003_908-31957-0002__T1__NBASIC__1221,1221,908,normal_basic,8.7,8,0.0,0.0,0.0,0.37355234637056517,0.327873043624598,33.28351176928995,0,0.0,0.0,-1.0
1221-135766-0003_908-31957-0002__T2__NBASIC__908,908,1221,normal_basic,12.59,8,0.0,0.0,0.0,0.18054990559640127,0.04027995202241097,31.971537713737305,0,0.0,0.0,-1.0
1221-135766-0006_7176-92135-0040__T1__NBASIC__1221,1221,7176,normal_basic,15.56,19,0.0,0.0,0.0,0.33150899269919565,0.1961450175329852,42.32716674002974,0,0.0,0.0,-1.0
1221-135766-0006_7176-92135-0040__T2__NBASIC__7176,7176,1221,normal_basic,12.36,19,0.0,0.0,0.0,0.2277346316072373,0.048479201329486465,41.37066645747342,0,0.0,0.0,-1.0
1221-135766-0009_5142-33396-0058__T1__NBASIC__1221,1221,5142,normal_basic,10.49,5,0.0,0.0,0.0,0.38814783363316707,0.3278649979821898,36.23527529280145,0,0.0,0.0,-1.0
1221-135766-0009_5142-33396-0058__T2__NBASIC__5142,5142,1221,normal_basic,12.44,5,0.0,0.0,0.0,0.25642565118262134,0.21330231001541744,35.828024982298864,0,0.0,0.0,-1.0
1221-135766-0012_6930-76324-0003__T1__NBASIC__1221,1221,6930,normal_basic,9.91,5,0.0,0.0,0.0,0.31302535608247395,0.2682600498758271,35.64560707014116,0,0.0,0.0,-1.0
