key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position,bundle,layer_idx
3575-170457-0006_5639-40744-0025__T2__SCV3FIX__VOICE-5639_CONTENT-3575-3575-170457-0006,5639,3575,,13.26,15,0.0,0.0,0.0,0.08715866497031682,0.03390795035980054,36.594406852444926,0,0.0,0.0,-1.0,HUBERT_BASE,6
1188-133604-0019_8224-274384-0008__T2__SCV3FIX__VOICE-8224_CONTENT-1188-1188-133604-0019,8224,1188,,-17.3,23,1.0,1.0,1.0,-0.1662053712712189,-0.3578757189388607,-35.9950453465472,1,11.5,11.5,0.0,HUBERT_BASE,6
672-122797-0021_4446-2273-0032__T2__SCV3FIX__VOICE-4446_CONTENT-672-672-122797-0021,4446,672,,-13.68,7,1.0,1.0,1.0,-0.09158328751226581,-0.14753217089346582,-32.80015279858194,1,3.5,3.5,0.0,HUBERT_BASE,6
8463-294828-0013_8224-274381-0004__T2__SCV3FIX__VOICE-8224_CONTENT-8463-8463-294828-0013,8224,8463,,14.08,12,0.0,0.0,0.0,0.06324312097205562,0.02673131775198967,38.39896250076436,0,0.0,0.0,-1.0,HUBERT_BASE,6
7176-88083-0025_1089-134686-0033__T2__SCV3FIX__VOICE-1089_CONTENT-7176-7176-88083-0025,1089,7176,,0.77,5,0.8,0.8,0.6,-0.04501393909637399,-0.14165187443026273,-6.98344576832275,1,2.0,2.0,0.0,HUBERT_BASE,6
2961-961-0015_5683-32865-0015__T1__SCV3FIX__VOICE-2961_CONTENT-5683-5683-32865-0015,2961,5683,,-0.63,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.03342159553327808,-0.12297862522215963,-6.7508757534657455,1,2.0,2.0,0.0,HUBERT_BASE,6
7127-75946-0007_1580-141084-0034__T1__SCV3FIX__VOICE-7127_CONTENT-1580-1580-141084-0034,7127,1580,,11.72,7,0.0,0.0,0.0,0.11029947008501062,0.040580927514034526,38.847934503911524,0,0.0,0.0,-1.0,HUBERT_BASE,6
4077-13751-0013_908-31957-0023__T2__SCV3FIX__VOICE-908_CONTENT-4077-4077-13751-0013,908,4077,,9.07,7,0.0,0.0,0.0,0.0599149237078702,0.026594158674548063,17.9921436776529,0,0.0,0.0,-1.0,HUBERT_BASE,6
1995-1826-0002_7176-92135-0045__T1__SCV3FIX__VOICE-1995_CONTENT-7176-7176-92135-0045,1995,7176,,2.29,8,0.25,0.0,0.0,0.018429040359803556,-0.043166999481399126,7.893524454919165,0,0.0,0.0,-1.0,HUBERT_BASE,6
4077-13754-0010_4507-16021-0010__T1__SCV3FIX__VOICE-4077_CONTENT-4507-4507-16021-0010,4077,4507,,11.3,22,0.0,0.0,0.0,0.10997090612192782,0.03184932406622998,42.7220668029187,0,0.0,0.0,-1.0,HUBERT_BASE,6
2830-3980-0041_237-126133-0008__T1__SCV3FIX__VOICE-2830_CONTENT-237-237-126133-0008,2830,237,,9.13,6,0.0,0.0,0.0,0.10816925004477113,0.05216860044943816,29.950708655693358,0,0.0,0.0,-1.0,HUBERT_BASE,6
61-70970-0023_908-31957-0009__T2__SCV3FIX__VOICE-908_CONTENT-61-61-70970-0023,908,61,,-9.86,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,-0.011026025039002926,-0.06956225909120084,-9.216533466757227,2,1.0,1.0,0.0,HUBERT_BASE,6
5142-33396-0010_6930-76324-0017__T1__SCV3FIX__VOICE-5142_CONTENT-6930-6930-76324-0017,5142,6930,,3.73,5,0.8,0.2,0.2,-0.026803457853736633,-0.05431222544977066,2.8032081206719495,1,2.0,2.0,0.5,HUBERT_BASE,6
5683-32866-0022_3729-6852-0027__T2__SCV3FIX__VOICE-3729_CONTENT-5683-5683-32866-0022,3729,5683,,-1.45,5,0.8,0.6,0.6,-0.015074955801526535,-0.033611360546625724,-2.2714183462620063,2,1.0,1.0,0.0,HUBERT_BASE,6
4970-29095-0035_2300-131720-0036__T1__SCV3FIX__VOICE-4970_CONTENT-2300-2300-131720-0036,4970,2300,,13.91,8,0.0,0.0,0.0,0.10973645398081659,0.047883274067420545,44.44450596031523,0,0.0,0.0,-1.0,HUBERT_BASE,6
5105-28241-0019_2830-3980-0013__T2__SCV3FIX__VOICE-2830_CONTENT-5105-5105-28241-0019,2830,5105,,7.58,7,0.0,0.0,0.0,0.10526734406699782,0.03136140232314244,34.05091265175131,0,0.0,0.0,-1.0,HUBERT_BASE,6
1188-133604-0031_5142-33396-0054__T2__SCV3FIX__VOICE-5142_CONTENT-1188-1188-133604-0031,5142,1188,,-22.27,7,1.0,1.0,1.0,-0.11208619800189278,-0.14365691515527101,-36.830299156506904,1,3.5,3.5,0.0,HUBERT_BASE,6
1995-1826-0022_5683-32879-0014__T2__SCV3FIX__VOICE-5683_CONTENT-1995-1995-1826-0022,5683,1995,,-12.63,8,1.0,1.0,1.0,-0.08825942488190447,-0.16080834400166277,-33.09589012968828,1,4.0,4.0,0.0,HUBERT_BASE,6
