key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
1580-141084-0015_5105-28233-0008__T2__NBASIC__5105,5105,1580,5.755618,14.100000,8.350000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0015_5105-28233-0008__T2__NBASIC__5105.wav
1580-141084-0016_61-70970-0026__T1__NBASIC__1580,1580,61,-7.144619,8.910000,16.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0016_61-70970-0026__T1__NBASIC__1580.wav
1580-141084-0016_61-70970-0026__T2__NBASIC__61,61,1580,7.098121,16.440000,9.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0016_61-70970-0026__T2__NBASIC__61.wav
1580-141084-0018_5142-33396-0068__T1__NBASIC__1580,1580,5142,-7.111804,2.030000,9.140000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0018_5142-33396-0068__T1__NBASIC__1580.wav
1580-141084-0018_5142-33396-0068__T2__NBASIC__5142,5142,1580,6.976610,10.680000,3.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0018_5142-33396-0068__T2__NBASIC__5142.wav
1580-141084-0021_8555-284447-0007__T1__NBASIC__1580,1580,8555,-4.005436,13.020000,17.010000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0021_8555-284447-0007__T1__NBASIC__1580.wav
1580-141084-0021_8555-284447-0007__T2__NBASIC__8555,8555,1580,4.085492,16.340000,12.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0021_8555-284447-0007__T2__NBASIC__8555.wav
1580-141084-0024_2094-142345-0025__T1__NBASIC__1580,1580,2094,-0.099333,14.900000,15.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0024_2094-142345-0025__T1__NBASIC__1580.wav
1580-141084-0024_2094-142345-0025__T2__NBASIC__2094,2094,1580,0.026985,6.310000,6.280000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0024_2094-142345-0025__T2__NBASIC__2094.wav
1580-141084-0029_2094-142345-0044__T1__NBASIC__1580,1580,2094,1.268804,13.310000,12.040000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0029_2094-142345-0044__T1__NBASIC__1580.wav
1580-141084-0029_2094-142345-0044__T2__NBASIC__2094,2094,1580,-1.703243,12.300000,14.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0029_2094-142345-0044__T2__NBASIC__2094.wav
1580-141084-0032_260-123440-0016__T1__NBASIC__1580,1580,260,-2.587426,12.410000,15.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0032_260-123440-0016__T1__NBASIC__1580.wav
1580-141084-0032_260-123440-0016__T2__NBASIC__260,260,1580,2.710687,15.090000,12.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0032_260-123440-0016__T2__NBASIC__260.wav
1580-141084-0033_7127-75946-0013__T1__NBASIC__1580,1580,7127,0.330206,10.800000,10.470000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0033_7127-75946-0013__T1__NBASIC__1580.wav
1580-141084-0033_7127-75946-0013__T2__NBASIC__7127,7127,1580,-0.340100,10.360000,10.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0033_7127-75946-0013__T2__NBASIC__7127.wav
1580-141084-0040_5639-40744-0022__T1__NBASIC__1580,1580,5639,0.164846,14.890000,14.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0040_5639-40744-0022__T1__NBASIC__1580.wav
1580-141084-0040_5639-40744-0022__T2__NBASIC__5639,5639,1580,-0.149259,14.980000,15.130000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0040_5639-40744-0022__T2__NBASIC__5639.wav
1580-141084-0042_2830-3980-0010__T1__NBASIC__1580,1580,2830,0.692865,14.220000,13.530000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0042_2830-3980-0010__T1__NBASIC__1580.wav
1580-141084-0042_2830-3980-0010__T2__NBASIC__2830,2830,1580,-0.553627,13.290000,13.840000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1580-141084-0042_2830-3980-0010__T2__NBASIC__2830.wav
1995-1826-0003_8230-279154-0036__T1__NBASIC__1995,1995,8230,-2.688838,10.740000,13.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0003_8230-279154-0036__T1__NBASIC__1995.wav
1995-1826-0003_8230-279154-0036__T2__NBASIC__8230,8230,1995,2.813314,15.700000,12.890000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0003_8230-279154-0036__T2__NBASIC__8230.wav
1995-1826-0007_4446-2275-0043__T1__NBASIC__1995,1995,4446,-3.744022,6.130000,9.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0007_4446-2275-0043__T1__NBASIC__1995.wav
1995-1826-0007_4446-2275-0043__T2__NBASIC__4446,4446,1995,3.618075,12.370000,8.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0007_4446-2275-0043__T2__NBASIC__4446.wav
1995-1826-0011_8463-287645-0014__T1__NBASIC__1995,1995,8463,2.825439,14.880000,12.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0011_8463-287645-0014__T1__NBASIC__1995.wav
1995-1826-0011_8463-287645-0014__T2__NBASIC__8463,8463,1995,-2.718217,12.940000,15.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0011_8463-287645-0014__T2__NBASIC__8463.wav
1995-1826-0015_2830-3980-0020__T1__NBASIC__1995,1995,2830,-1.216036,12.360000,13.570000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0015_2830-3980-0020__T1__NBASIC__1995.wav
1995-1826-0015_2830-3980-0020__T2__NBASIC__2830,2830,1995,1.027529,14.210000,13.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0015_2830-3980-0020__T2__NBASIC__2830.wav
1995-1826-0017_5639-40744-0001__T1__NBASIC__1995,1995,5639,-2.056316,13.010000,15.060000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0017_5639-40744-0001__T1__NBASIC__1995.wav
1995-1826-0017_5639-40744-0001__T2__NBASIC__5639,5639,1995,1.920053,15.490000,13.570000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0017_5639-40744-0001__T2__NBASIC__5639.wav
1995-1826-0020_61-70970-0027__T1__NBASIC__1995,1995,61,0.022912,12.050000,12.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0020_61-70970-0027__T1__NBASIC__1995.wav
1995-1826-0020_61-70970-0027__T2__NBASIC__61,61,1995,0.070784,12.280000,12.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0020_61-70970-0027__T2__NBASIC__61.wav
1995-1826-0024_6829-68769-0033__T1__NBASIC__1995,1995,6829,-5.587370,10.530000,16.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0024_6829-68769-0033__T1__NBASIC__1995.wav
1995-1826-0024_6829-68769-0033__T2__NBASIC__6829,6829,1995,5.455840,15.370000,9.910000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0024_6829-68769-0033__T2__NBASIC__6829.wav
1995-1826-0025_7021-85628-0007__T1__NBASIC__1995,1995,7021,2.689555,17.440000,14.760000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0025_7021-85628-0007__T1__NBASIC__1995.wav
1995-1826-0025_7021-85628-0007__T2__NBASIC__7021,7021,1995,-2.850147,14.880000,17.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1826-0025_7021-85628-0007__T2__NBASIC__7021.wav
1995-1836-0001_8455-210777-0049__T1__NBASIC__1995,1995,8455,2.759886,15.410000,12.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0001_8455-210777-0049__T1__NBASIC__1995.wav
1995-1836-0001_8455-210777-0049__T2__NBASIC__8455,8455,1995,-2.701266,12.640000,15.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0001_8455-210777-0049__T2__NBASIC__8455.wav
1995-1836-0003_4992-41806-0011__T1__NBASIC__1995,1995,4992,2.239747,15.380000,13.140000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0003_4992-41806-0011__T1__NBASIC__1995.wav
1995-1836-0003_4992-41806-0011__T2__NBASIC__4992,4992,1995,-2.421035,12.740000,15.160000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0003_4992-41806-0011__T2__NBASIC__4992.wav
1995-1836-0005_2300-131720-0012__T1__NBASIC__1995,1995,2300,-1.921524,10.890000,12.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0005_2300-131720-0012__T1__NBASIC__1995.wav
1995-1836-0005_2300-131720-0012__T2__NBASIC__2300,2300,1995,2.403028,13.450000,11.040000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0005_2300-131720-0012__T2__NBASIC__2300.wav
1995-1836-0006_2094-142345-0036__T1__NBASIC__1995,1995,2094,-4.902821,8.550000,13.450000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0006_2094-142345-0036__T1__NBASIC__1995.wav
1995-1836-0006_2094-142345-0036__T2__NBASIC__2094,2094,1995,4.938176,14.950000,10.010000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0006_2094-142345-0036__T2__NBASIC__2094.wav
1995-1836-0009_7729-102255-0020__T1__NBASIC__1995,1995,7729,2.021254,12.260000,10.240000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0009_7729-102255-0020__T1__NBASIC__1995.wav
1995-1836-0009_7729-102255-0020__T2__NBASIC__7729,7729,1995,-2.289280,9.860000,12.150000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0009_7729-102255-0020__T2__NBASIC__7729.wav
1995-1836-0011_8463-294825-0015__T1__NBASIC__1995,1995,8463,3.225084,15.740000,12.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0011_8463-294825-0015__T1__NBASIC__1995.wav
1995-1836-0011_8463-294825-0015__T2__NBASIC__8463,8463,1995,-3.374768,11.530000,14.900000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0011_8463-294825-0015__T2__NBASIC__8463.wav
1995-1836-0012_4446-2275-0034__T1__NBASIC__1995,1995,4446,1.975099,16.990000,15.010000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0012_4446-2275-0034__T1__NBASIC__1995.wav
1995-1836-0012_4446-2275-0034__T2__NBASIC__4446,4446,1995,-2.143065,14.490000,16.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0012_4446-2275-0034__T2__NBASIC__4446.wav
1995-1836-0014_3570-5695-0002__T1__NBASIC__1995,1995,3570,0.406778,7.720000,7.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0014_3570-5695-0002__T1__NBASIC__1995.wav
1995-1836-0014_3570-5695-0002__T2__NBASIC__3570,3570,1995,-0.462181,9.700000,10.170000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1836-0014_3570-5695-0002__T2__NBASIC__3570.wav
1995-1837-0000_8224-274384-0013__T1__NBASIC__1995,1995,8224,1.305432,13.930000,12.620000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0000_8224-274384-0013__T1__NBASIC__1995.wav
1995-1837-0000_8224-274384-0013__T2__NBASIC__8224,8224,1995,-1.022665,13.730000,14.760000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0000_8224-274384-0013__T2__NBASIC__8224.wav
1995-1837-0001_672-122797-0001__T1__NBASIC__1995,1995,672,1.276788,15.640000,14.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0001_672-122797-0001__T1__NBASIC__1995.wav
1995-1837-0001_672-122797-0001__T2__NBASIC__672,672,1995,-1.199871,14.310000,15.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0001_672-122797-0001__T2__NBASIC__672.wav
1995-1837-0004_5639-40744-0007__T1__NBASIC__1995,1995,5639,2.672187,17.570000,14.900000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0004_5639-40744-0007__T1__NBASIC__1995.wav
1995-1837-0004_5639-40744-0007__T2__NBASIC__5639,5639,1995,-2.738012,14.910000,17.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0004_5639-40744-0007__T2__NBASIC__5639.wav
1995-1837-0009_6829-68769-0017__T1__NBASIC__1995,1995,6829,0.111651,12.630000,12.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0009_6829-68769-0017__T1__NBASIC__1995.wav
1995-1837-0009_6829-68769-0017__T2__NBASIC__6829,6829,1995,0.372017,12.360000,11.990000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0009_6829-68769-0017__T2__NBASIC__6829.wav
1995-1837-0013_260-123288-0016__T1__NBASIC__1995,1995,260,-0.837002,15.670000,16.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0013_260-123288-0016__T1__NBASIC__1995.wav
1995-1837-0013_260-123288-0016__T2__NBASIC__260,260,1995,1.051780,16.130000,15.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0013_260-123288-0016__T2__NBASIC__260.wav
1995-1837-0015_4077-13751-0001__T1__NBASIC__1995,1995,4077,-0.461345,13.500000,13.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0015_4077-13751-0001__T1__NBASIC__1995.wav
1995-1837-0015_4077-13751-0001__T2__NBASIC__4077,4077,1995,0.208950,13.220000,13.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0015_4077-13751-0001__T2__NBASIC__4077.wav
1995-1837-0016_8230-279154-0006__T1__NBASIC__1995,1995,8230,-0.530783,12.610000,13.140000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0016_8230-279154-0006__T1__NBASIC__1995.wav
1995-1837-0016_8230-279154-0006__T2__NBASIC__8230,8230,1995,0.678079,14.170000,13.490000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0016_8230-279154-0006__T2__NBASIC__8230.wav
1995-1837-0019_672-122797-0023__T1__NBASIC__1995,1995,672,-4.255715,13.200000,17.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0019_672-122797-0023__T1__NBASIC__1995.wav
1995-1837-0019_672-122797-0023__T2__NBASIC__672,672,1995,4.219993,17.240000,13.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0019_672-122797-0023__T2__NBASIC__672.wav
1995-1837-0020_5142-33396-0032__T1__NBASIC__1995,1995,5142,-2.806156,9.100000,11.900000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0020_5142-33396-0032__T1__NBASIC__1995.wav
1995-1837-0020_5142-33396-0032__T2__NBASIC__5142,5142,1995,2.931027,12.910000,9.980000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0020_5142-33396-0032__T2__NBASIC__5142.wav
1995-1837-0025_5142-36377-0017__T1__NBASIC__1995,1995,5142,-2.257418,13.660000,15.920000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0025_5142-36377-0017__T1__NBASIC__1995.wav
1995-1837-0025_5142-36377-0017__T2__NBASIC__5142,5142,1995,2.318763,16.090000,13.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0025_5142-36377-0017__T2__NBASIC__5142.wav
1995-1837-0027_4970-29095-0022__T1__NBASIC__1995,1995,4970,-2.395546,10.060000,12.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0027_4970-29095-0022__T1__NBASIC__1995.wav
1995-1837-0027_4970-29095-0022__T2__NBASIC__4970,4970,1995,2.424529,13.420000,10.990000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1995-1837-0027_4970-29095-0022__T2__NBASIC__4970.wav
2094-142345-0001_1089-134691-0008__T2__NBASIC__1089,1089,2094,1.552295,11.690000,10.140000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/2094-142345-0001_1089-134691-0008__T2__NBASIC__1089.wav
2094-142345-0001_1089-134691-0008__T1__NBASIC__2094,2094,1089,-1.608413,9.820000,11.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/2094-142345-0001_1089-134691-0008__T1__NBASIC__2094.wav
2094-142345-0003_6930-81414-0004__T1__NBASIC__2094,2094,6930,8.849239,16.780000,7.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/2094-142345-0003_6930-81414-0004__T1__NBASIC__2094.wav
2094-142345-0003_6930-81414-0004__T2__NBASIC__6930,6930,2094,-9.031290,1.620000,10.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/2094-142345-0003_6930-81414-0004__T2__NBASIC__6930.wav
2094-142345-0009_8455-210777-0035__T1__NBASIC__2094,2094,8455,1.006093,13.600000,12.600000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/2094-142345-0009_8455-210777-0035__T1__NBASIC__2094.wav
2094-142345-0009_8455-210777-0035__T2__NBASIC__8455,8455,2094,-0.688626,12.470000,13.150000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/2094-142345-0009_8455-210777-0035__T2__NBASIC__8455.wav
2094-142345-0011_1580-141083-0001__T2__NBASIC__1580,1580,2094,2.371820,14.620000,12.240000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/2094-142345-0011_1580-141083-0001__T2__NBASIC__1580.wav
2094-142345-0011_1580-141083-0001__T1__NBASIC__2094,2094,1580,-2.274030,12.570000,14.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/2094-142345-0011_1580-141083-0001__T1__NBASIC__2094.wav
