key,target_spk,interferer_spk,speaker_similarity,chunks,ecapa_mismatch_rate,sb_mismatch_rate_enroll,sb_mismatch_rate_targetref,mv_mismatch_rate_enroll,mv_mismatch_rate_targetref,ecapa_true_swap_rate,mv_true_swap_rate_enroll,mv_true_swap_rate_targetref,sb_gap_enroll_mean,sb_gap_targetref_mean
121-127105-0036_2961-960-0012__T2__2961-2961-960-0012__SIM__3570-3570-5696-0007,2961,3570,0.5091915130615234,12,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186215341091156,0.0021924028793970742
5683-32866-0008_6829-68769-0030__T1__5683-5683-32866-0008__SIM__237-237-126133-0022,5683,237,0.47831958532333374,5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0006647109985351562,0.002130413055419922
5683-32866-0008_6829-68769-0030__T2__6829-6829-68769-0030__SIM__4970-4970-29093-0000,6829,4970,0.40176182985305786,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00482107400894165,0.0048758864402771
1995-1837-0019_1089-134686-0009__T1__1995-1995-1837-0019__SIM__2094-2094-142345-0005,1995,2094,0.399920254945755,9,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0003771384557088216,0.0013080106841193305
1995-1837-0019_1089-134686-0009__T2__1089-1089-134686-0009__SIM__8230-8230-279154-0035,1089,8230,0.4516007602214813,14,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0009898287909371512,0.0012482915605817521
61-70968-0053_3570-5696-0000__T1__61-61-70968-0053__SIM__7176-7176-92135-0039,61,7176,0.5299987196922302,5,0.2,0.8,0.4,0.2,0.2,0.0,0.0,0.0,-0.00017558336257934571,0.00028688907623291015
61-70968-0053_3570-5696-0000__T2__3570-3570-5696-0000__SIM__2961-2961-960-0016,3570,2961,0.5091915130615234,14,0.07142857142857142,0.6428571428571429,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,-0.000126570463180542,0.0003153809479304722
61-70968-0003_2961-960-0017__T1__61-61-70968-0003__SIM__7176-7176-92135-0044,61,7176,0.5299987196922302,7,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0004303114754813058,0.0011036736624581473
61-70968-0003_2961-960-0017__T2__2961-2961-960-0017__SIM__3570-3570-5695-0002,2961,3570,0.5091915130615234,14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016838226999555314,0.002077524151120867
7729-102255-0039_4992-41797-0014__T1__7729-7729-102255-0039__SIM__7176-7176-92135-0005,7729,7176,0.3512346148490906,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007176531685723199,0.0022668374909294974
7729-102255-0039_4992-41797-0014__T2__4992-4992-41797-0014__SIM__4446-4446-2273-0024,4992,4446,0.4965977966785431,8,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000853419303894043,0.0016200989484786987
5639-40744-0019_237-134500-0022__T1__5639-5639-40744-0019__SIM__3570-3570-5695-0012,5639,3570,0.3402653634548187,22,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011708167466250334,0.00288180871443315
5639-40744-0019_237-134500-0022__T2__237-237-134500-0022__SIM__5683-5683-32879-0021,237,5683,0.47831958532333374,7,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011290737560817174,0.0011409946850367955
1995-1826-0024_5683-32879-0013__T1__1995-1995-1826-0024__SIM__2094-2094-142345-0018,1995,2094,0.399920254945755,5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.682012557983398e-05,0.0018291950225830078
1995-1826-0024_5683-32879-0013__T2__5683-5683-32879-0013__SIM__237-237-126133-0014,5683,237,0.47831958532333374,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0004047205050786336,0.0006301899751027425
6930-75918-0017_8230-279154-0028__T1__6930-6930-75918-0017__SIM__260-260-123286-0016,6930,260,0.45737409591674805,11,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0010351484472101386,0.0008234869350086559
6930-75918-0017_8230-279154-0028__T2__8230-8230-279154-0028__SIM__61-61-70970-0025,8230,61,0.5174779295921326,13,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.00023242601981529823,0.0006913817845858061
4507-16021-0058_7729-102255-0029__T1__4507-4507-16021-0058__SIM__3729-3729-6852-0023,4507,3729,0.5184850692749023,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001216113567352295,0.002001821994781494
4507-16021-0058_7729-102255-0029__T2__7729-7729-102255-0029__SIM__7176-7176-92135-0001,7729,7176,0.3512346148490906,13,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000906063960148738,0.0021469959845909705
1089-134686-0006_4446-2271-0018__T1__1089-1089-134686-0006__SIM__8230-8230-279154-0000,1089,8230,0.4516007602214813,16,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012500211596488953,0.0020701922476291656
1089-134686-0006_4446-2271-0018__T2__4446-4446-2271-0018__SIM__4992-4992-41797-0013,4446,4992,0.4965977966785431,10,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,-0.0017790496349334717,0.0015061259269714355
1995-1836-0012_7021-79730-0006__T1__1995-1995-1836-0012__SIM__2094-2094-142345-0027,1995,2094,0.399920254945755,6,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,2.4586915969848633e-05,-0.002250423034032186
1995-1836-0012_7021-79730-0006__T2__7021-7021-79730-0006__SIM__5105-5105-28241-0016,7021,5105,0.4939168095588684,11,0.0,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,-0.0010668797926469283,-0.0004296627911654386
61-70970-0003_1995-1836-0003__T1__61-61-70970-0003__SIM__7176-7176-92135-0002,61,7176,0.5299987196922302,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011799931526184082,0.0020175099372863768
61-70970-0003_1995-1836-0003__T2__1995-1995-1836-0003__SIM__2094-2094-142345-0005,1995,2094,0.399920254945755,14,0.5,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.0005630467619214739,-0.00016008104596819197
7729-102255-0037_8463-294828-0000__T1__7729-7729-102255-0037__SIM__7176-7176-88083-0019,7729,7176,0.3512346148490906,10,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0009202659130096436,0.0011040687561035157
7729-102255-0037_8463-294828-0000__T2__8463-8463-294828-0000__SIM__4992-4992-41797-0015,8463,4992,0.41076433658599854,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001155167818069458,0.0026372969150543213
8455-210777-0052_3729-6852-0011__T1__8455-8455-210777-0052__SIM__1320-1320-122617-0033,8455,1320,0.4503328502178192,8,0.625,0.5,0.0,0.25,0.0,0.0,0.0,0.0,-3.809481859207153e-05,0.001001901924610138
8455-210777-0052_3729-6852-0011__T2__3729-3729-6852-0011__SIM__4507-4507-16021-0023,3729,4507,0.5184850692749023,13,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0005282255319448618,0.0014033776063185472
61-70970-0009_2961-960-0022__T1__61-61-70970-0009__SIM__7176-7176-88083-0019,61,7176,0.5299987196922302,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0004379868507385254,0.0009241223335266114
61-70970-0009_2961-960-0022__T2__2961-2961-960-0022__SIM__3570-3570-5694-0010,2961,3570,0.5091915130615234,13,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002282550701728234,0.00278324347275954
1995-1837-0027_1089-134686-0017__T1__1995-1995-1837-0027__SIM__2094-2094-142345-0030,1995,2094,0.399920254945755,12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017229169607162476,0.0013988316059112549
1995-1837-0027_1089-134686-0017__T2__1089-1089-134686-0017__SIM__8230-8230-279154-0033,1089,8230,0.4516007602214813,16,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0004242546856403351,0.000888284295797348
2300-131720-0009_61-70968-0033__T1__2300-2300-131720-0009__SIM__8455-8455-210777-0051,2300,8455,0.32524049282073975,18,0.16666666666666666,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.000312858157687717,0.000592069493399726
2300-131720-0009_61-70968-0033__T2__61-61-70968-0033__SIM__7176-7176-88083-0010,61,7176,0.5299987196922302,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005642831325531006,0.0007723093032836914
61-70968-0005_1284-1180-0015__T1__61-61-70968-0005__SIM__7176-7176-92135-0020,61,7176,0.5299987196922302,9,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,5.945232179429796e-05,0.0005896025233798557
61-70968-0005_1284-1180-0015__T2__1284-1284-1180-0015__SIM__4446-4446-2275-0002,1284,4446,0.4268406331539154,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006335735321044922,0.0030697345733642577
8455-210777-0065_1320-122617-0022__T1__8455-8455-210777-0065__SIM__1320-1320-122617-0027,8455,1320,0.4503328502178192,6,0.6666666666666666,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.3444493611653645e-05,0.0009784996509552002
8455-210777-0065_1320-122617-0022__T2__1320-1320-122617-0022__SIM__5105-5105-28241-0009,1320,5105,0.49767372012138367,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024677316347757977,0.0008261104424794515
672-122797-0051_1580-141083-0016__T1__672-672-122797-0051__SIM__260-260-123440-0018,672,260,0.5427588224411011,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017011066277821858,0.0023034512996673584
672-122797-0051_1580-141083-0016__T2__1580-1580-141083-0016__SIM__4446-4446-2275-0016,1580,4446,0.42495131492614746,7,0.42857142857142855,0.8571428571428571,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,-0.0004589642797197614,0.0013281277247837611
2961-961-0006_1995-1837-0029__T1__2961-2961-961-0006__SIM__3570-3570-5695-0008,2961,3570,0.5091915130615234,8,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0009332001209259033,0.0019852295517921448
2961-961-0006_1995-1837-0029__T2__1995-1995-1837-0029__SIM__2094-2094-142345-0021,1995,2094,0.399920254945755,9,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005900594923231336,0.0011626482009887695
1188-133604-0032_8224-274384-0000__T1__1188-1188-133604-0032__SIM__2830-2830-3980-0067,1188,2830,0.48153555393218994,14,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0006583290440695626,0.001169030155454363
1188-133604-0032_8224-274384-0000__T2__8224-8224-274384-0000__SIM__672-672-122797-0064,8224,672,0.2869231104850769,12,0.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,-0.00029355287551879883,0.0013840893904368083
2300-131720-0041_1320-122617-0006__T1__2300-2300-131720-0041__SIM__8455-8455-210777-0028,2300,8455,0.32524049282073975,6,0.16666666666666666,0.5,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,-0.0003542502721150716,-0.002020458380381266
2300-131720-0041_1320-122617-0006__T2__1320-1320-122617-0006__SIM__5105-5105-28233-0010,1320,5105,0.49767372012138367,10,0.3,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0003050565719604492,0.0014504492282867432
7176-92135-0022_672-122797-0054__T1__7176-7176-92135-0022__SIM__61-61-70968-0008,7176,61,0.5299987196922302,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000413815180460612,0.0006929834683736166
7176-92135-0022_672-122797-0054__T2__672-672-122797-0054__SIM__260-260-123286-0004,672,260,0.5427588224411011,5,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.001874399185180664,0.0016089916229248048
121-127105-0005_8455-210777-0039__T1__121-121-127105-0005__SIM__3729-3729-6852-0000,121,3729,0.35364586114883423,10,0.3,1.0,1.0,0.3,0.3,0.0,0.0,0.0,-0.003288722038269043,-0.0015529811382293702
121-127105-0005_8455-210777-0039__T2__8455-8455-210777-0039__SIM__1320-1320-122617-0004,8455,1320,0.4503328502178192,10,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0004065215587615967,0.0009139180183410645
5105-28241-0003_1995-1826-0005__T1__5105-5105-28241-0003__SIM__1320-1320-122617-0022,5105,1320,0.49767372012138367,6,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.000322192907333374,0.0009054839611053467
5105-28241-0003_1995-1826-0005__T2__1995-1995-1826-0005__SIM__2094-2094-142345-0043,1995,2094,0.399920254945755,9,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.00041610664791531034,0.001376383834415012
260-123286-0000_1995-1837-0024__T1__260-260-123286-0000__SIM__672-672-122797-0044,260,672,0.5427588224411011,6,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-0.0009052852789560953,-0.0006573895613352457
260-123286-0000_1995-1837-0024__T2__1995-1995-1837-0024__SIM__2094-2094-142345-0049,1995,2094,0.399920254945755,9,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0010934935675726996,0.0006057553821139865
6829-68771-0027_237-126133-0017__T1__6829-6829-68771-0027__SIM__4970-4970-29095-0011,6829,4970,0.40176182985305786,5,0.6,0.6,0.2,0.6,0.2,0.0,0.0,0.0,-0.0002745509147644043,0.0006949305534362793
6829-68771-0027_237-126133-0017__T2__237-237-126133-0017__SIM__5683-5683-32866-0008,237,5683,0.47831958532333374,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004927754402160644,0.002816939353942871
61-70970-0012_1995-1826-0000__T1__61-61-70970-0012__SIM__7176-7176-92135-0013,61,7176,0.5299987196922302,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009837865829467774,0.0008893370628356934
61-70970-0012_1995-1826-0000__T2__1995-1995-1826-0000__SIM__2094-2094-142345-0011,1995,2094,0.399920254945755,17,0.6470588235294118,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,0.0,0.0,0.00011844494763542624,0.0004929058692034553
2300-131720-0037_4077-13751-0002__T1__2300-2300-131720-0037__SIM__8455-8455-210777-0038,2300,8455,0.32524049282073975,14,0.35714285714285715,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0,0.00016352108546665737,0.0005502189908708845
2300-131720-0037_4077-13751-0002__T2__4077-4077-13751-0002__SIM__8455-8455-210777-0011,4077,8455,0.3561401963233948,12,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,-0.00029984116554260254,0.0006701151529947916
1995-1836-0000_1320-122617-0015__T1__1995-1995-1836-0000__SIM__2094-2094-142345-0051,1995,2094,0.399920254945755,9,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.00028825468487209745,-0.0006934867964850531
1995-1836-0000_1320-122617-0015__T2__1320-1320-122617-0015__SIM__5105-5105-28240-0022,1320,5105,0.49767372012138367,8,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.00015801936388015747,0.0008204951882362366
5142-33396-0052_672-122797-0072__T1__5142-5142-33396-0052__SIM__4970-4970-29095-0034,5142,4970,0.3367147445678711,10,0.3,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.001357346773147583,0.0010395407676696776
5142-33396-0052_672-122797-0072__T2__672-672-122797-0072__SIM__260-260-123440-0014,672,260,0.5427588224411011,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018655459086100261,0.00216864546140035
3570-5695-0009_2961-961-0017__T1__3570-3570-5695-0009__SIM__2961-2961-961-0009,3570,2961,0.5091915130615234,9,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,-0.0008502337667677137,0.0005117323663499621
3570-5695-0009_2961-961-0017__T2__2961-2961-961-0017__SIM__3570-3570-5696-0010,2961,3570,0.5091915130615234,14,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017854826790945871,0.002546523298536028
7127-75947-0001_61-70968-0041__T1__7127-7127-75947-0001__SIM__8455-8455-210777-0012,7127,8455,0.42511478066444397,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011212329069773357,0.0018515984217325847
7127-75947-0001_61-70968-0041__T2__61-61-70968-0041__SIM__7176-7176-92135-0012,61,7176,0.5299987196922302,12,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,3.8375457127889e-05,0.0007351040840148926
237-134493-0000_2961-960-0004__T1__237-237-134493-0000__SIM__5683-5683-32879-0009,237,5683,0.47831958532333374,7,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0010913355009896414,0.001585815634046282
237-134493-0000_2961-960-0004__T2__2961-2961-960-0004__SIM__3570-3570-5696-0001,2961,3570,0.5091915130615234,15,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015797615051269531,0.002464894453684489
61-70970-0013_7127-75947-0021__T1__61-61-70970-0013__SIM__7176-7176-88083-0009,61,7176,0.5299987196922302,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0006112967218671526,0.0006063921110970634
61-70970-0013_7127-75947-0021__T2__7127-7127-75947-0021__SIM__8455-8455-210777-0045,7127,8455,0.42511478066444397,6,0.5,0.8333333333333334,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,-0.0005145370960235596,0.0003265539805094401
2300-131720-0015_5105-28241-0000__T1__2300-2300-131720-0015__SIM__8455-8455-210777-0055,2300,8455,0.32524049282073975,16,0.1875,0.5,0.25,0.125,0.0625,0.0,0.0,0.0,-0.0002617835998535156,0.0004845745861530304
2300-131720-0015_5105-28241-0000__T2__5105-5105-28241-0000__SIM__1320-1320-122617-0031,5105,1320,0.49767372012138367,11,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.000286102294921875,0.001252569935538552
4446-2275-0038_8230-279154-0033__T1__4446-4446-2275-0038__SIM__4992-4992-23283-0008,4446,4992,0.4965977966785431,8,0.375,0.75,0.0,0.375,0.0,0.0,0.0,0.0,-0.0006291046738624573,0.001520588994026184
4446-2275-0038_8230-279154-0033__T2__8230-8230-279154-0033__SIM__61-61-70970-0033,8230,61,0.5174779295921326,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012040495872497558,0.0024115920066833498
5142-33396-0068_121-121726-0007__T1__5142-5142-33396-0068__SIM__4970-4970-29095-0036,5142,4970,0.3367147445678711,7,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008682778903416225,0.0013313378606523787
5142-33396-0068_121-121726-0007__T2__121-121-121726-0007__SIM__3729-3729-6852-0031,121,3729,0.35364586114883423,6,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-0.004313568274180095,-0.004252046346664429
260-123286-0008_4970-29095-0017__T1__260-260-123286-0008__SIM__672-672-122797-0029,260,672,0.5427588224411011,5,0.6,0.8,0.8,0.4,0.4,0.0,0.0,0.0,-0.000284421443939209,-0.0003996014595031738
260-123286-0008_4970-29095-0017__T2__4970-4970-29095-0017__SIM__6829-6829-68771-0019,4970,6829,0.40176182985305786,6,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,9.786089261372884e-05,0.0007336735725402832
4970-29093-0012_1188-133604-0027__T1__4970-4970-29093-0012__SIM__6829-6829-68769-0004,4970,6829,0.40176182985305786,13,0.23076923076923078,0.5384615384615384,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,-0.00011808597124539889,0.0005580645341139573
4970-29093-0012_1188-133604-0027__T2__1188-1188-133604-0027__SIM__2830-2830-3980-0068,1188,2830,0.48153555393218994,9,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.00017034345202975802,0.0008486575550503201
1580-141083-0027_7127-75947-0008__T1__1580-1580-141083-0027__SIM__4446-4446-2273-0001,1580,4446,0.42495131492614746,8,0.0,0.75,0.125,0.0,0.0,0.0,0.0,0.0,-6.680190563201904e-05,0.0005324035882949829
1580-141083-0027_7127-75947-0008__T2__7127-7127-75947-0008__SIM__8455-8455-210777-0001,7127,8455,0.42511478066444397,7,0.5714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,-9.606565747942244e-05,0.0013732739857264928
672-122797-0039_7127-75946-0015__T1__672-672-122797-0039__SIM__260-260-123288-0004,672,260,0.5427588224411011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019263880593436106,0.0022173268454415457
672-122797-0039_7127-75946-0015__T2__7127-7127-75946-0015__SIM__8455-8455-210777-0064,7127,8455,0.42511478066444397,6,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.00036455194155375165,0.0008636216322580973
5639-40744-0007_4970-29095-0023__T1__5639-5639-40744-0007__SIM__3570-3570-5696-0004,5639,3570,0.3402653634548187,8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030703023076057434,0.0031849220395088196
5639-40744-0007_4970-29095-0023__T2__4970-4970-29095-0023__SIM__6829-6829-68771-0036,4970,6829,0.40176182985305786,6,0.3333333333333333,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-0.0004576543966929118,0.0005721449851989746
5142-33396-0035_4077-13751-0011__T1__5142-5142-33396-0035__SIM__4970-4970-29093-0001,5142,4970,0.3367147445678711,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021513005097707114,0.0028744141260782876
5142-33396-0035_4077-13751-0011__T2__4077-4077-13751-0011__SIM__8455-8455-210777-0025,4077,8455,0.3561401963233948,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012038648128509521,0.0019094546635945637
8555-284447-0000_1284-1180-0012__T1__8555-8555-284447-0000__SIM__4970-4970-29095-0011,8555,4970,0.37955009937286377,5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0002768516540527344,0.0009299039840698243
8555-284447-0000_1284-1180-0012__T2__1284-1284-1180-0012__SIM__4446-4446-2273-0003,1284,4446,0.4268406331539154,8,0.75,1.0,0.0,0.75,0.0,0.0,0.0,0.0,-0.0004908815026283264,0.0015432164072990417
5105-28241-0016_7176-92135-0034__T1__5105-5105-28241-0016__SIM__1320-1320-122617-0022,5105,1320,0.49767372012138367,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00013326605161031088,0.001173466444015503
5105-28241-0016_7176-92135-0034__T2__7176-7176-92135-0034__SIM__61-61-70968-0015,7176,61,0.5299987196922302,7,0.42857142857142855,0.8571428571428571,1.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,-0.0003864680017743792,-0.000549750668661935
1284-1181-0009_4446-2271-0003__T1__1284-1284-1181-0009__SIM__4446-4446-2275-0042,1284,4446,0.4268406331539154,9,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0008537901772393121,0.0013512306743197972
1284-1181-0009_4446-2271-0003__T2__4446-4446-2271-0003__SIM__4992-4992-23283-0016,4446,4992,0.4965977966785431,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008721450964609782,0.0015782018502553303
5142-36377-0007_2830-3979-0012__T1__5142-5142-36377-0007__SIM__4970-4970-29095-0031,5142,4970,0.3367147445678711,11,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0010690526528791947,0.0013221556490117853
5142-36377-0007_2830-3979-0012__T2__2830-2830-3979-0012__SIM__1188-1188-133604-0013,2830,1188,0.48153555393218994,5,0.8,1.0,1.0,0.8,0.8,0.6,0.6,0.6,-0.0014884114265441895,-0.0013525843620300292
