case_category,case_rank,key,chunk_idx,start_sec,end_sec,sb_sim_target_enroll,sb_sim_target_ref,sb_sim_interferer,sb_gap_enroll_vs_interferer,sb_gap_targetref_vs_interferer,sb_mismatch_enroll,sb_mismatch_targetref,ecapa_speaker_mismatch_rate,ecapa_speaker_gap_mean,sisnr_i
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,6,3.0,4.0,0.9924987351579326,0.9917799627181194,0.9954106009844682,-0.0029118658265355757,-0.0036306382663487957,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,7,3.5,4.5,0.9922277728953128,0.9918017189029794,0.994833211075626,-0.0026054381803131133,-0.0030314921726465327,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,8,4.0,5.0,0.99282322328471,0.9924161235690361,0.9953315058959823,-0.002508282611272339,-0.0029153823269462142,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,9,4.5,5.5,0.9936592380156093,0.9932256738381844,0.9955340424748783,-0.0018748044592690194,-0.002308368636693925,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,10,5.0,6.0,0.9941535989294892,0.9933574597051471,0.996321658235188,-0.002168059305698855,-0.002964198530040929,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,11,5.5,6.5,0.9936506549469333,0.9929188291330175,0.9964562455203991,-0.002805590573465855,-0.0035374163873815867,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,12,6.0,7.0,0.9924687540204232,0.9918518459225655,0.9954033292175176,-0.002934575197094391,-0.00355148329495214,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,13,6.5,7.5,0.9934361374434406,0.9927604591635069,0.9956531322936646,-0.0022169948502239745,-0.00289267313015773,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,14,7.0,8.0,0.9924908677920895,0.9916209976236349,0.9949767390573745,-0.002485871265284989,-0.003355741433739623,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,15,7.5,8.5,0.9924253026841479,0.9920142690619974,0.9948744574889856,-0.002449154804837761,-0.0028601884269882083,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,2,2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__SIM__237-237-134493-0017,16,8.0,9.0,0.9920306002593263,0.9912630712181559,0.9938459789971479,-0.0018153787378215602,-0.0025829077789919497,True,True,0.9411764705882353,-0.12506732718505978,-115.38755318725414
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,0,0.0,1.0,0.9931539098473101,0.9934341112767952,0.9942365089887135,-0.0010825991414034064,-0.0008023977119183678,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,1,0.5,1.5,0.9940779602838012,0.9941612279758503,0.9951845801625284,-0.0011066198787271775,-0.0010233521866781503,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,2,1.0,2.0,0.9944166938262659,0.9941803018098145,0.9949735800112646,-0.0005568861849987172,-0.0007932782014500317,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,3,1.5,2.5,0.9938463965964609,0.9945798913403969,0.9952195683753329,-0.0013731717788719733,-0.0006396770349359482,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,4,2.0,3.0,0.9934839407588308,0.994316677234333,0.9956536093899064,-0.002169668631075594,-0.0013369321555734004,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,5,2.5,3.5,0.9938943187299019,0.9939049879611033,0.9955611029830652,-0.0016667842531633559,-0.0016561150219619458,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,6,3.0,4.0,0.9944356481029254,0.9942067066669219,0.9950120846110194,-0.0005764365080940248,-0.0008053779440975184,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,7,3.5,4.5,0.9937137166598444,0.9939451018862347,0.9948334494942003,-0.0011197328343558466,-0.0008883476079655228,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,3,7021-79740-0007_8555-284447-0018__T2__8555-8555-284447-0018__SIM__4970-4970-29095-0032,8,4.0,5.0,0.9939093391000848,0.9940159718074554,0.994875113140065,-0.0009657740399802162,-0.0008591413326096697,True,True,0.8888888888888888,-0.057937227853472696,-65.88130628997902
waveform_global_failure,4,61-70968-0013_8555-284449-0003__T2__8555-8555-284449-0003__SIM__4970-4970-29095-0029,0,0.0,1.0,0.9935741225845723,0.9934100902126423,0.9940072695294921,-0.00043314694491980443,-0.0005971793168498829,True,True,0.8333333333333334,-0.05075326394271316,-62.5584169274936
waveform_global_failure,4,61-70968-0013_8555-284449-0003__T2__8555-8555-284449-0003__SIM__4970-4970-29095-0029,1,0.5,1.5,0.9938783446854215,0.9935661947834914,0.9943487445325809,-0.0004703998471594639,-0.0007825497490895339,True,True,0.8333333333333334,-0.05075326394271316,-62.5584169274936
waveform_global_failure,4,61-70968-0013_8555-284449-0003__T2__8555-8555-284449-0003__SIM__4970-4970-29095-0029,2,1.0,2.0,0.994127015258451,0.9929205572457142,0.9942017594815045,-7.474422305342454e-05,-0.001281202235790313,True,True,0.8333333333333334,-0.05075326394271316,-62.5584169274936
waveform_global_failure,4,61-70968-0013_8555-284449-0003__T2__8555-8555-284449-0003__SIM__4970-4970-29095-0029,3,1.5,2.5,0.9924717347014993,0.9917698299281064,0.9933286706622964,-0.0008569359607970561,-0.0015588407341899924,True,True,0.8333333333333334,-0.05075326394271316,-62.5584169274936
waveform_global_failure,4,61-70968-0013_8555-284449-0003__T2__8555-8555-284449-0003__SIM__4970-4970-29095-0029,4,2.0,3.0,0.9929391543164795,0.9927459156296057,0.9936727086650591,-0.0007335543485795792,-0.0009267930354533993,True,True,0.8333333333333334,-0.05075326394271316,-62.5584169274936
