key,mix_path,target_path,aux_path,est_path,sample_rate,num_samples,sisnr_mix,sisnr_est,sisnr_i,si_sdr_mix,si_sdr_est,si_sdri
8555-284447-0022_3575-170457-0047__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0022,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284447-0022_3575-170457-0047.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284447-0022_3575-170457-0047.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284447-0022_3575-170457-0047__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284447-0022_3575-170457-0047__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0022.wav,8000,28480,0.6139284860380569,20.48268850679964,19.868760020761577,0.6139284828077816,20.465321059409902,19.85139257660212
8555-284447-0023_3570-5696-0000__T1__SCV3FIX__VOICE-8555_CONTENT-3570-3570-5696-0000,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284447-0023_3570-5696-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284447-0023_3570-5696-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284447-0023_3570-5696-0000__T1__SCV3FIX__VOICE-8555_CONTENT-3570-3570-5696-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284447-0023_3570-5696-0000__T1__SCV3FIX__VOICE-8555_CONTENT-3570-3570-5696-0000.wav,8000,57216,-3.7905595709942586,-41.95570368779946,-38.1651441168052,-3.798712618873256,-41.67077920322459,-37.87206658435134
8555-284447-0023_3570-5696-0000__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284447-0023,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284447-0023_3570-5696-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284447-0023_3570-5696-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284447-0023_3570-5696-0000__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284447-0023.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284447-0023_3570-5696-0000__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284447-0023.wav,8000,57216,3.8448450241158136,22.97278214436169,19.12793712024588,3.8529614960748173,16.813300278539312,12.960338782464495
8555-284447-0023_6829-68771-0006__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0006,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284447-0023_6829-68771-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284447-0023_6829-68771-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284447-0023_6829-68771-0006__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284447-0023_6829-68771-0006__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0006.wav,8000,47360,2.2458605275592105,-35.56774505164001,-37.81360557919922,2.245860526696885,-37.62860004487037,-39.874460571567255
8555-284447-0023_6829-68771-0006__T2__SCV3FIX__VOICE-6829_CONTENT-8555-8555-284447-0023,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284447-0023_6829-68771-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284447-0023_6829-68771-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284447-0023_6829-68771-0006__T2__SCV3FIX__VOICE-6829_CONTENT-8555-8555-284447-0023.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284447-0023_6829-68771-0006__T2__SCV3FIX__VOICE-6829_CONTENT-8555-8555-284447-0023.wav,8000,47360,-2.333294985531983,14.834473742161684,17.167768727693666,-2.3332949863901935,12.3760342006072,14.709329186997394
8555-284447-0024_1320-122617-0026__T1__SCV3FIX__VOICE-8555_CONTENT-1320-1320-122617-0026,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284447-0024_1320-122617-0026.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284447-0024_1320-122617-0026.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284447-0024_1320-122617-0026__T1__SCV3FIX__VOICE-8555_CONTENT-1320-1320-122617-0026.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284447-0024_1320-122617-0026__T1__SCV3FIX__VOICE-8555_CONTENT-1320-1320-122617-0026.wav,8000,37056,-0.4979300122535782,24.91712416194025,25.41505417419384,-0.49796988376175766,20.922012567752613,21.41998245151437
8555-284447-0024_1320-122617-0026__T2__SCV3FIX__VOICE-1320_CONTENT-8555-8555-284447-0024,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284447-0024_1320-122617-0026.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284447-0024_1320-122617-0026.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284447-0024_1320-122617-0026__T2__SCV3FIX__VOICE-1320_CONTENT-8555-8555-284447-0024.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284447-0024_1320-122617-0026__T2__SCV3FIX__VOICE-1320_CONTENT-8555-8555-284447-0024.wav,8000,37056,0.5371258836469686,24.47316525262018,23.93603936897321,0.5371650867819646,23.279721093012267,22.742556006230302
8555-284449-0000_1580-141083-0040__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0040,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0000_1580-141083-0040.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0000_1580-141083-0040.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0000_1580-141083-0040__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0040.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0000_1580-141083-0040__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0040.wav,8000,29952,8.03367337805286,-23.96323563827344,-31.9969090163263,8.044298092487317,-23.785030787175216,-31.829328879662533
8555-284449-0000_3575-170457-0024__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0024,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0000_3575-170457-0024.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0000_3575-170457-0024.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0000_3575-170457-0024__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0024.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0000_3575-170457-0024__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0024.wav,8000,96320,3.1153693893355587,24.30035379439742,21.18498440506186,3.1153693888703855,18.532241537557333,15.416872148686947
8555-284449-0000_6829-68771-0001__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0001,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0000_6829-68771-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0000_6829-68771-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0000_6829-68771-0001__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0000_6829-68771-0001__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0001.wav,8000,82816,-1.948392795038891,-7.1459748871776485,-5.197582092138758,-1.9483737686779377,-7.111781549788981,-5.163407781111044
8555-284449-0001_4446-2275-0041__T1__SCV3FIX__VOICE-8555_CONTENT-4446-4446-2275-0041,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0001_4446-2275-0041.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0001_4446-2275-0041.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0001_4446-2275-0041__T1__SCV3FIX__VOICE-8555_CONTENT-4446-4446-2275-0041.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0001_4446-2275-0041__T1__SCV3FIX__VOICE-8555_CONTENT-4446-4446-2275-0041.wav,8000,38016,-0.7826496408265415,20.46412012973823,21.24676977056477,-0.7825567765849367,20.464384289245622,21.24694106583056
8555-284449-0001_4446-2275-0041__T2__SCV3FIX__VOICE-4446_CONTENT-8555-8555-284449-0001,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0001_4446-2275-0041.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0001_4446-2275-0041.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0001_4446-2275-0041__T2__SCV3FIX__VOICE-4446_CONTENT-8555-8555-284449-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0001_4446-2275-0041__T2__SCV3FIX__VOICE-4446_CONTENT-8555-8555-284449-0001.wav,8000,38016,1.036908352574575,-32.892435822591814,-33.92934417516639,1.036810166411797,-32.88741256447296,-33.92422273088476
8555-284449-0002_61-70968-0001__T1__SCV3FIX__VOICE-8555_CONTENT-61-61-70968-0001,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0002_61-70968-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0002_61-70968-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0002_61-70968-0001__T1__SCV3FIX__VOICE-8555_CONTENT-61-61-70968-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0002_61-70968-0001__T1__SCV3FIX__VOICE-8555_CONTENT-61-61-70968-0001.wav,8000,28864,-0.3556193465961515,18.096944784340288,18.45256413093644,-0.35566960940655346,17.832271350891407,18.18794096029796
8555-284449-0002_61-70968-0001__T2__SCV3FIX__VOICE-61_CONTENT-8555-8555-284449-0002,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0002_61-70968-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0002_61-70968-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0002_61-70968-0001__T2__SCV3FIX__VOICE-61_CONTENT-8555-8555-284449-0002.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0002_61-70968-0001__T2__SCV3FIX__VOICE-61_CONTENT-8555-8555-284449-0002.wav,8000,28864,0.1921099287776553,16.988631442945564,16.79652151416791,0.19216309087716835,16.799087593237477,16.606924502360307
8555-284449-0003_6930-81414-0027__T1__SCV3FIX__VOICE-8555_CONTENT-6930-6930-81414-0027,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0003_6930-81414-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0003_6930-81414-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0003_6930-81414-0027__T1__SCV3FIX__VOICE-8555_CONTENT-6930-6930-81414-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0003_6930-81414-0027__T1__SCV3FIX__VOICE-8555_CONTENT-6930-6930-81414-0027.wav,8000,30784,6.008993487024611,23.79842887958587,17.78943539256126,6.009013052309312,23.688882648033406,17.679869595724092
8555-284449-0003_6930-81414-0027__T2__SCV3FIX__VOICE-6930_CONTENT-8555-8555-284449-0003,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0003_6930-81414-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0003_6930-81414-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0003_6930-81414-0027__T2__SCV3FIX__VOICE-6930_CONTENT-8555-8555-284449-0003.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0003_6930-81414-0027__T2__SCV3FIX__VOICE-6930_CONTENT-8555-8555-284449-0003.wav,8000,30784,-6.011689262149168,17.343393987615865,23.35508324976504,-6.011762808034415,17.33843502199513,23.350197830029547
8555-284449-0004_8463-294828-0015__T1__SCV3FIX__VOICE-8555_CONTENT-8463-8463-294828-0015,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0004_8463-294828-0015.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0004_8463-294828-0015.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0004_8463-294828-0015__T1__SCV3FIX__VOICE-8555_CONTENT-8463-8463-294828-0015.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0004_8463-294828-0015__T1__SCV3FIX__VOICE-8555_CONTENT-8463-8463-294828-0015.wav,8000,39040,2.5385127089966204,24.53719353434127,21.99868082534465,2.5385127054988814,24.4654334528339,21.926920747335018
8555-284449-0006_1580-141083-0009__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0009,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0006_1580-141083-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0006_1580-141083-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0006_1580-141083-0009__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0006_1580-141083-0009__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0009.wav,8000,31360,4.4066398334599,23.7071764698493,19.300536636389403,4.406639831510465,19.481538932323655,15.074899100813191
8555-284449-0006_1580-141083-0009__T2__SCV3FIX__VOICE-1580_CONTENT-8555-8555-284449-0006,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0006_1580-141083-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0006_1580-141083-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0006_1580-141083-0009__T2__SCV3FIX__VOICE-1580_CONTENT-8555-8555-284449-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0006_1580-141083-0009__T2__SCV3FIX__VOICE-1580_CONTENT-8555-8555-284449-0006.wav,8000,31360,-4.23490484848778,19.90516070009631,24.14006554858409,-4.234904850473097,15.151280510103824,19.38618536057692
8555-284449-0006_2830-3980-0011__T1__SCV3FIX__VOICE-8555_CONTENT-2830-2830-3980-0011,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0006_2830-3980-0011.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0006_2830-3980-0011.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0006_2830-3980-0011__T1__SCV3FIX__VOICE-8555_CONTENT-2830-2830-3980-0011.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0006_2830-3980-0011__T1__SCV3FIX__VOICE-8555_CONTENT-2830-2830-3980-0011.wav,8000,31360,-2.367093384632373,17.451858913654707,19.81895229828708,-2.367093387683252,17.451825474555804,19.818918862239055
8555-284449-0006_2830-3980-0011__T2__SCV3FIX__VOICE-2830_CONTENT-8555-8555-284449-0006,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0006_2830-3980-0011.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0006_2830-3980-0011.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0006_2830-3980-0011__T2__SCV3FIX__VOICE-2830_CONTENT-8555-8555-284449-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0006_2830-3980-0011__T2__SCV3FIX__VOICE-2830_CONTENT-8555-8555-284449-0006.wav,8000,31360,2.654480134950132,21.14583417579324,18.491354040843103,2.6544801319539078,21.02686142644119,18.372381294487283
8555-284449-0007_5683-32866-0005__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32866-0005,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0007_5683-32866-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0007_5683-32866-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0007_5683-32866-0005__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32866-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0007_5683-32866-0005__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32866-0005.wav,8000,36672,-6.895906841746026,-0.4212406786008944,6.474666163145131,-6.895909455716661,-0.421244504827159,6.474664950889502
8555-284449-0007_5683-32866-0005__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284449-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0007_5683-32866-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0007_5683-32866-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0007_5683-32866-0005__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284449-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0007_5683-32866-0005__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284449-0007.wav,8000,36672,6.764175859686869,23.292938042232706,16.528762182545837,6.764177972960857,14.753194560629215,7.989016587668358
8555-284449-0008_4077-13751-0012__T1__SCV3FIX__VOICE-8555_CONTENT-4077-4077-13751-0012,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0008_4077-13751-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0008_4077-13751-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0008_4077-13751-0012__T1__SCV3FIX__VOICE-8555_CONTENT-4077-4077-13751-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0008_4077-13751-0012__T1__SCV3FIX__VOICE-8555_CONTENT-4077-4077-13751-0012.wav,8000,49024,1.283680889074288,20.98406084606377,19.700379956989483,1.2820491436206993,19.04665045391955,17.76460131029885
8555-284449-0008_4077-13751-0012__T2__SCV3FIX__VOICE-4077_CONTENT-8555-8555-284449-0008,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0008_4077-13751-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0008_4077-13751-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0008_4077-13751-0012__T2__SCV3FIX__VOICE-4077_CONTENT-8555-8555-284449-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0008_4077-13751-0012__T2__SCV3FIX__VOICE-4077_CONTENT-8555-8555-284449-0008.wav,8000,49024,-1.1646670569838868,21.934806646596208,23.09947370358009,-1.1630644284140308,13.825669999086298,14.98873442750033
8555-284449-0009_3570-5694-0014__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284449-0009,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0009_3570-5694-0014.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0009_3570-5694-0014.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0009_3570-5694-0014__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284449-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0009_3570-5694-0014__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284449-0009.wav,8000,26112,5.3553221389688535,22.50976047773281,17.15443833876396,5.381980624698253,19.21197092565779,13.829990300959539
8555-284449-0009_4992-41797-0020__T1__SCV3FIX__VOICE-8555_CONTENT-4992-4992-41797-0020,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0009_4992-41797-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284449-0009_4992-41797-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0009_4992-41797-0020__T1__SCV3FIX__VOICE-8555_CONTENT-4992-4992-41797-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0009_4992-41797-0020__T1__SCV3FIX__VOICE-8555_CONTENT-4992-4992-41797-0020.wav,8000,26112,-2.1975945693234475,17.109882529039847,19.307477098363293,-2.1977190102220376,16.87676625587027,19.074485266092307
8555-284449-0009_4992-41797-0020__T2__SCV3FIX__VOICE-4992_CONTENT-8555-8555-284449-0009,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284449-0009_4992-41797-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284449-0009_4992-41797-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284449-0009_4992-41797-0020__T2__SCV3FIX__VOICE-4992_CONTENT-8555-8555-284449-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/8555-284449-0009_4992-41797-0020__T2__SCV3FIX__VOICE-4992_CONTENT-8555-8555-284449-0009.wav,8000,26112,2.242191968805325,-33.34432968270435,-35.58652165150967,2.242316290251334,-33.35195598259435,-35.59427227284568
