key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
5683-32879-0007_5142-33396-0019__T1__NBASIC__5683,5683,5142,normal_basic,6.21,8,0.0,0.0,0.0,0.1669103773810988,0.021642805002968557,21.83230016282107,0,0.0,0.0,-1.0
5683-32879-0010_8463-294828-0036__T1__NBASIC__5683,5683,8463,normal_basic,12.9,12,0.0,0.0,0.0,0.2810604499665592,0.044051368170747174,26.02634681045214,0,0.0,0.0,-1.0
5683-32879-0010_8463-294828-0036__T2__NBASIC__8463,8463,5683,normal_basic,7.69,12,0.0,0.0,0.0,0.3118220913906921,0.17662155274961244,31.972539691919636,0,0.0,0.0,-1.0
5683-32879-0013_121-127105-0003__T2__NBASIC__121,121,5683,normal_basic,11.01,14,0.0,0.0,0.0,0.2704202943795658,0.07858174882127889,37.53684535308047,0,0.0,0.0,-1.0
5683-32879-0013_121-127105-0003__T1__NBASIC__5683,5683,121,normal_basic,13.1,14,0.07142857142857142,0.0,0.0,0.23925715700496145,-0.03507588222286451,30.340598775183544,0,0.0,0.0,-1.0
5683-32879-0018_260-123288-0022__T2__NBASIC__260,260,5683,normal_basic,13.32,6,0.0,0.0,0.0,0.3101474703620611,0.26734309265560396,38.88432272171439,0,0.0,0.0,-1.0
5683-32879-0018_260-123288-0022__T1__NBASIC__5683,5683,260,normal_basic,12.96,6,0.0,0.0,0.0,0.40050166672311266,0.24115123434955454,36.94492038537894,0,0.0,0.0,-1.0
5683-32879-0018_8455-210777-0061__T1__NBASIC__5683,5683,8455,normal_basic,14.76,13,0.0,0.0,0.0,0.2651877933186138,0.04335802706786751,31.26685789921893,0,0.0,0.0,-1.0
5683-32879-0018_8455-210777-0061__T2__NBASIC__8455,8455,5683,normal_basic,8.83,13,0.0,0.0,0.0,0.3732642012585232,0.07651728238612776,39.78786856857341,0,0.0,0.0,-1.0
5683-32879-0023_6829-68771-0003__T1__NBASIC__5683,5683,6829,normal_basic,14.23,7,0.0,0.0,0.0,0.21167209740606552,0.1137487114612421,31.609140956555798,0,0.0,0.0,-1.0
5683-32879-0023_6829-68771-0003__T2__NBASIC__6829,6829,5683,normal_basic,8.63,7,0.0,0.0,0.0,0.2733862784090112,0.15435683418550739,38.2059374977455,0,0.0,0.0,-1.0
61-70968-0000_8455-210777-0012__T1__NBASIC__61,61,8455,normal_basic,7.63,6,0.0,0.0,0.0,0.34938849964742774,0.2749297190577463,30.86583237572222,0,0.0,0.0,-1.0
61-70968-0000_8455-210777-0012__T2__NBASIC__8455,8455,61,normal_basic,10.46,6,0.0,0.0,0.0,0.16033166834995152,0.030223201301112,24.068189530557294,0,0.0,0.0,-1.0
61-70968-0003_2830-3980-0008__T2__NBASIC__2830,2830,61,normal_basic,1.09,7,1.0,0.8571428571428571,0.8571428571428571,-0.1957231197862758,-0.31930429290505014,-8.047989190751505,1,3.5,3.5,0.0
61-70968-0003_2830-3980-0008__T1__NBASIC__61,61,2830,normal_basic,3.34,7,0.0,0.0,0.0,0.24770723227161057,0.11998370253631241,20.939900811809967,0,0.0,0.0,-1.0
61-70968-0004_1188-133604-0014__T2__NBASIC__1188,1188,61,normal_basic,7.38,6,0.0,0.0,0.0,0.17703978383367813,0.01089397667294778,20.136603840187686,0,0.0,0.0,-1.0
61-70968-0004_1188-133604-0014__T1__NBASIC__61,61,1188,normal_basic,-10.17,6,0.5,1.0,0.5,-0.046036546393173394,-0.25266487406996563,-13.764263489434178,1,1.0,1.0,2.0
61-70968-0007_7176-88083-0021__T1__NBASIC__61,61,7176,normal_basic,-8.83,6,1.0,1.0,1.0,-0.16256773080497228,-0.30785528805998796,-21.326431036688373,1,3.0,3.0,0.0
61-70968-0007_7176-88083-0021__T2__NBASIC__7176,7176,61,normal_basic,6.76,6,0.0,0.0,0.0,0.19284723957973313,0.07560784374749074,24.91504006390531,0,0.0,0.0,-1.0
61-70968-0011_1221-135767-0013__T2__NBASIC__1221,1221,61,normal_basic,11.17,11,0.0,0.0,0.0,0.26274933437267056,0.18724914574147744,25.19295927902738,0,0.0,0.0,-1.0
61-70968-0011_1221-135767-0013__T1__NBASIC__61,61,1221,normal_basic,7.86,11,0.0,0.0,0.0,0.25525255713263856,0.12804206457139722,32.58794281056942,0,0.0,0.0,-1.0
61-70968-0014_7176-92135-0009__T1__NBASIC__61,61,7176,normal_basic,-0.4,7,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.09065549223159801,-0.1652291861716968,8.724260578163387,1,1.5,1.5,1.0
61-70968-0014_7176-92135-0009__T2__NBASIC__7176,7176,61,normal_basic,-0.24,7,0.7142857142857143,0.8571428571428571,0.5714285714285714,-0.11690094420481548,-0.5371755574303481,-6.313222883531233,2,1.5,1.25,0.0
61-70968-0017_2961-960-0022__T2__NBASIC__2961,2961,61,normal_basic,10.55,9,0.0,0.0,0.0,0.17579718240693917,0.09373807719628346,28.112814602014787,0,0.0,0.0,-1.0
61-70968-0017_2961-960-0022__T1__NBASIC__61,61,2961,normal_basic,9.32,9,0.0,0.0,0.0,0.2698569222860175,0.08478957245047924,31.510148074905025,0,0.0,0.0,-1.0
61-70968-0020_1089-134691-0012__T2__NBASIC__1089,1089,61,normal_basic,8.73,9,0.0,0.0,0.0,0.1911096899879395,0.006078303100989002,28.182374664207323,0,0.0,0.0,-1.0
61-70968-0020_1089-134691-0012__T1__NBASIC__61,61,1089,normal_basic,-14.11,9,0.8888888888888888,1.0,0.8888888888888888,-0.17989817522968765,-0.3604605600481594,-27.24752087406703,2,3.0,2.0,0.0
61-70968-0022_1221-135767-0011__T2__NBASIC__1221,1221,61,normal_basic,7.7,8,0.0,0.0,0.0,0.33453161423147726,0.2291644902390032,27.137189749590846,0,0.0,0.0,-1.0
61-70968-0022_1221-135767-0011__T1__NBASIC__61,61,1221,normal_basic,8.79,8,0.0,0.0,0.0,0.28688119451398153,0.08913135350301737,29.184621226847987,0,0.0,0.0,-1.0
61-70968-0023_260-123286-0023__T2__NBASIC__260,260,61,normal_basic,6.33,9,0.1111111111111111,0.0,0.0,0.17216491102814677,-0.0021129250103844033,25.45953957146029,0,0.0,0.0,-1.0
61-70968-0023_260-123286-0023__T1__NBASIC__61,61,260,normal_basic,-5.09,9,0.3333333333333333,1.0,0.3333333333333333,-0.031949923493858355,-0.28369741462872333,-15.896332045228867,1,1.0,1.0,1.0
61-70968-0025_6930-76324-0006__T1__NBASIC__61,61,6930,normal_basic,5.85,7,0.0,0.0,0.0,0.25082494200575617,0.17608541947608947,26.347863759407385,0,0.0,0.0,-1.0
61-70968-0025_6930-76324-0006__T2__NBASIC__6930,6930,61,normal_basic,9.91,7,0.0,0.0,0.0,0.15408819301253174,0.05247924938318482,27.942506428092962,0,0.0,0.0,-1.0
61-70968-0027_4446-2273-0018__T2__NBASIC__4446,4446,61,normal_basic,8.93,5,0.0,0.0,0.0,0.2002221246009272,0.04896382600775129,39.43631423636416,0,0.0,0.0,-1.0
61-70968-0027_4446-2273-0018__T1__NBASIC__61,61,4446,normal_basic,13.13,5,0.0,0.0,0.0,0.26087708610911403,0.17010156337493232,31.60056625761565,0,0.0,0.0,-1.0
61-70968-0035_672-122797-0025__T1__NBASIC__61,61,672,normal_basic,6.59,14,0.0,0.0,0.0,0.21853155787450987,0.1080579736078835,27.95175163974967,0,0.0,0.0,-1.0
61-70968-0035_672-122797-0025__T2__NBASIC__672,672,61,normal_basic,-2.76,14,1.0,0.9285714285714286,0.9285714285714286,-0.20354665534160024,-0.3243318678703154,-20.270884819271632,1,7.0,7.0,0.0
61-70968-0037_1221-135766-0008__T2__NBASIC__1221,1221,61,normal_basic,11.92,7,0.0,0.0,0.0,0.23117018567889033,0.1868299009194656,23.76854690757187,0,0.0,0.0,-1.0
61-70968-0037_1221-135766-0008__T1__NBASIC__61,61,1221,normal_basic,4.81,7,0.0,0.0,0.0,0.33771977943887993,0.22339570075516957,29.104367511486224,0,0.0,0.0,-1.0
61-70968-0039_8463-294828-0020__T1__NBASIC__61,61,8463,normal_basic,10.83,6,0.0,0.0,0.0,0.25910284970356606,0.137070550212136,27.528931464892924,0,0.0,0.0,-1.0
61-70968-0039_8463-294828-0020__T2__NBASIC__8463,8463,61,normal_basic,7.08,6,0.0,0.0,0.0,0.29031446451041276,0.16845672985764149,36.49284918086991,0,0.0,0.0,-1.0
61-70968-0040_3570-5694-0012__T2__NBASIC__3570,3570,61,normal_basic,11.49,5,0.0,0.0,0.0,0.16355998203400351,0.05652131712005393,30.472243689890455,0,0.0,0.0,-1.0
61-70968-0040_3570-5694-0012__T1__NBASIC__61,61,3570,normal_basic,10.23,5,0.0,0.0,0.0,0.3639630002943303,0.30236912971203855,33.29624199228444,0,0.0,0.0,-1.0
61-70968-0043_7021-85628-0019__T1__NBASIC__61,61,7021,normal_basic,0.8,5,0.0,0.0,0.0,0.15473222314108065,0.039674102466558225,10.595729196832078,0,0.0,0.0,-1.0
61-70968-0043_7021-85628-0019__T2__NBASIC__7021,7021,61,normal_basic,3.45,5,0.8,0.2,0.2,-0.041741160951743184,-0.18653472409872907,6.068528834982841,1,1.5,1.5,1.0
61-70968-0045_2830-3980-0001__T2__NBASIC__2830,2830,61,normal_basic,-1.56,5,0.2,0.0,0.0,0.03484264654664937,-0.10239994321109547,12.166409339125396,0,0.0,0.0,-1.0
61-70968-0045_2830-3980-0001__T1__NBASIC__61,61,2830,normal_basic,-10.13,5,1.0,1.0,1.0,-0.25115879585180323,-0.30846064665900363,-29.652969822532135,1,2.5,2.5,0.0
61-70968-0046_3570-5694-0004__T2__NBASIC__3570,3570,61,normal_basic,9.83,6,0.0,0.0,0.0,0.27988755242589575,0.15581228245654566,45.86255617389049,0,0.0,0.0,-1.0
