condition,cue,key,target_spk,utterance_si_sdr_target,mixture_si_sdr_target,traditional_sisnri
normal-basic-clean-test fixed-enroll,Context,6930-75918-0005_237-134493-0004,6930,11.754471934742622,0.1762767661494989,11.578195168593123
normal-basic-clean-test fixed-enroll,Context,6930-75918-0005_237-134493-0004,237,11.107551798040385,-0.24022697202860016,11.347778770068984
normal-basic-clean-test fixed-enroll,Context,6930-75918-0016_4446-2271-0020,6930,10.0943708312947,-6.728214402825664,16.822585234120364
normal-basic-clean-test fixed-enroll,Context,6930-75918-0016_4446-2271-0020,4446,-26.289859792003774,6.673576737577255,-32.96343652958103
normal-basic-clean-test fixed-enroll,Context,1320-122612-0014_908-31957-0016,1320,7.736189219020878,-4.5770301409122,12.313219359933079
normal-basic-clean-test fixed-enroll,Context,1320-122612-0014_908-31957-0016,908,12.728855843087803,4.684347980820199,8.044507862267604
normal-basic-clean-test fixed-enroll,Context,7729-102255-0027_8463-294828-0017,7729,17.34402220310694,5.68373863947013,11.660283563636812
normal-basic-clean-test fixed-enroll,Context,7729-102255-0027_8463-294828-0017,8463,11.378463508238628,-5.560701925227013,16.93916543346564
normal-basic-clean-test fixed-enroll,Context,6930-75918-0014_908-157963-0004,6930,10.865039450467872,-0.023267905486865536,10.888307355954737
normal-basic-clean-test fixed-enroll,Context,6930-75918-0014_908-157963-0004,908,10.765419423182106,0.11083241744138307,10.654587005740723
normal-basic-clean-test fixed-enroll,Context,7021-79730-0006_8455-210777-0037,7021,11.118617081340414,-0.7208554148296743,11.839472496170089
normal-basic-clean-test fixed-enroll,Context,7021-79730-0006_8455-210777-0037,8455,11.397938137067705,0.750272818237233,10.647665318830471
normal-basic-clean-test fixed-enroll,Context,6829-68769-0026_1284-1180-0030,6829,4.471957427615546,-0.3456114755503367,4.817568903165883
normal-basic-clean-test fixed-enroll,Context,6829-68769-0026_1284-1180-0030,1284,4.565691435588635,0.02690368221295938,4.538787753375675
normal-basic-clean-test fixed-enroll,Context,7729-102255-0025_5639-40744-0026,7729,13.679079431892545,1.7904382909132024,11.888641140979342
normal-basic-clean-test fixed-enroll,Context,7729-102255-0025_5639-40744-0026,5639,12.244974435516532,-1.7504252584997841,13.995399694016317
normal-basic-clean-test fixed-enroll,Context,6829-68771-0012_7127-75947-0038,6829,12.936904023089506,1.6752266141876924,11.261677408901813
normal-basic-clean-test fixed-enroll,Context,6829-68771-0012_7127-75947-0038,7127,10.896714057398922,-1.622379015964587,12.519093073363509
normal-basic-clean-test fixed-enroll,Context,5683-32866-0018_8463-294825-0012,5683,14.65140072928684,1.9993482182942595,12.65205251099258
normal-basic-clean-test fixed-enroll,Context,5683-32866-0018_8463-294825-0012,8463,12.318242980510838,-2.0427514268666327,14.360994407377472
normal-basic-clean-test fixed-enroll,Context,672-122797-0052_2961-960-0004,672,-4.590576474978212,4.616563295048227,-9.207139770026439
normal-basic-clean-test fixed-enroll,Context,672-122797-0052_2961-960-0004,2961,-0.354770526287737,-4.462976062025593,4.108205535737856
normal-basic-clean-test fixed-enroll,Context,5683-32865-0006_908-157963-0020,5683,12.255268067751366,-4.717204529782393,16.97247259753376
normal-basic-clean-test fixed-enroll,Context,5683-32865-0006_908-157963-0020,908,15.632024975566164,4.795663353645364,10.836361621920801
normal-basic-clean-test fixed-enroll,Context,237-126133-0006_5639-40744-0018,237,11.33395136413296,-0.094240205245885,11.428191569378845
normal-basic-clean-test fixed-enroll,Context,237-126133-0006_5639-40744-0018,5639,11.02976400396358,-0.0006903967888985567,11.030454400752479
normal-basic-clean-test fixed-enroll,Context,1580-141084-0032_260-123440-0016,1580,12.751167851650694,-2.5874261552424644,15.338594006893159
normal-basic-clean-test fixed-enroll,Context,1580-141084-0032_260-123440-0016,260,15.513668475217342,2.7106870052354886,12.802981469981853
normal-basic-clean-test fixed-enroll,Context,5683-32879-0003_5142-33396-0035,5683,6.124640965751155,9.020901288085051,-2.8962603223338963
normal-basic-clean-test fixed-enroll,Context,5683-32879-0003_5142-33396-0035,5142,7.332575273575566,-9.060949571816868,16.393524845392434
normal-basic-clean-test fixed-enroll,Context,1188-133604-0017_6930-81414-0007,1188,17.533127153306232,6.678406545405102,10.854720607901129
normal-basic-clean-test fixed-enroll,Context,1188-133604-0017_6930-81414-0007,6930,10.640169366736462,-6.651306749827775,17.291476116564237
normal-basic-clean-test fixed-enroll,Context,61-70968-0004_1188-133604-0014,61,3.888779612753403,1.1023477066503276,2.7864319061030756
normal-basic-clean-test fixed-enroll,Context,61-70968-0004_1188-133604-0014,1188,4.218744536931834,-0.8495033439473614,5.068247880879196
normal-basic-clean-test fixed-enroll,Context,7176-92135-0020_2830-3980-0029,7176,4.156156898466408,-0.5285007155431116,4.68465761400952
normal-basic-clean-test fixed-enroll,Context,7176-92135-0020_2830-3980-0029,2830,8.128838441963868,0.26432538821859497,7.864513053745274
normal-basic-clean-test fixed-enroll,Context,3575-170457-0013_908-31957-0014,3575,13.28547678405201,0.3286334228148138,12.956843361237196
normal-basic-clean-test fixed-enroll,Context,3575-170457-0013_908-31957-0014,908,12.37391504990809,-0.5347944133565522,12.908709463264643
normal-basic-clean-test fixed-enroll,Context,61-70970-0007_4507-16021-0035,61,12.006221649867278,-1.8146741300923919,13.82089577995967
normal-basic-clean-test fixed-enroll,Context,61-70970-0007_4507-16021-0035,4507,13.596703163385964,1.8504142078194186,11.746288955566545
normal-basic-clean-test fixed-enroll,Context,7021-79740-0003_1320-122617-0010,7021,-0.1698738510817565,-8.50704545654959,8.337171605467834
normal-basic-clean-test fixed-enroll,Context,7021-79740-0003_1320-122617-0010,1320,15.46998947024819,8.37326331232058,7.096726157927611
normal-basic-clean-test fixed-enroll,Context,6930-76324-0015_5105-28241-0005,6930,4.999422645611477,3.5742301797802813,1.4251924658311959
normal-basic-clean-test fixed-enroll,Context,6930-76324-0015_5105-28241-0005,5105,5.538966109717758,-3.5204064299146665,9.059372539632424
normal-basic-clean-test fixed-enroll,Context,1089-134686-0036_6930-75918-0008,1089,10.985912193791997,0.9328998869321548,10.053012306859841
normal-basic-clean-test fixed-enroll,Context,1089-134686-0036_6930-75918-0008,6930,11.937313124893112,-0.8574379408908152,12.794751065783927
normal-basic-clean-test fixed-enroll,Context,7127-75946-0009_1580-141083-0010,7127,10.29239184561844,0.04313946043356883,10.249252385184871
normal-basic-clean-test fixed-enroll,Context,7127-75946-0009_1580-141083-0010,1580,10.03791027595317,-0.10285818528221352,10.140768461235384
normal-basic-clean-test fixed-enroll,Context,7127-75946-0025_7021-85628-0002,7127,9.701987845165426,-0.3269073014143864,10.028895146579814
normal-basic-clean-test fixed-enroll,Context,7127-75946-0025_7021-85628-0002,7021,9.301639850904456,0.2194354970641321,9.082204353840323
normal-basic-clean-test fixed-enroll,Context,7021-79759-0005_2094-142345-0049,7021,12.66092738103154,1.1377550998656594,11.52317228116588
normal-basic-clean-test fixed-enroll,Context,7021-79759-0005_2094-142345-0049,2094,10.64625579897889,-1.0343070611367713,11.68056286011566
normal-basic-clean-test fixed-enroll,Context,1995-1836-0012_4446-2275-0034,1995,14.90414566713185,1.975098662396978,12.929047004734873
normal-basic-clean-test fixed-enroll,Context,1995-1836-0012_4446-2275-0034,4446,14.109630016550891,-2.143065427510293,16.252695444061185
normal-basic-clean-test fixed-enroll,Context,2830-3980-0007_6829-68769-0014,2830,14.807614320701743,0.5827869849412524,14.22482733576049
normal-basic-clean-test fixed-enroll,Context,2830-3980-0007_6829-68769-0014,6829,14.23069983368736,-0.35983933938953827,14.590539173076898
normal-basic-clean-test fixed-enroll,Context,1284-1181-0000_121-121726-0008,1284,19.03277314857596,6.824563884032396,12.208209264543562
normal-basic-clean-test fixed-enroll,Context,1284-1181-0000_121-121726-0008,121,11.723988890732189,-6.62787385329517,18.351862744027358
normal-basic-clean-test fixed-enroll,Context,7021-85628-0016_8555-284449-0002,7021,13.836792547623332,-3.286348487067099,17.12314103469043
normal-basic-clean-test fixed-enroll,Context,7021-85628-0016_8555-284449-0002,8555,16.38609373157635,3.074199564520156,13.311894167056192
normal-basic-clean-test fixed-enroll,Context,4970-29093-0007_1995-1826-0002,4970,15.094118318744416,-2.4422227724789507,17.536341091223367
normal-basic-clean-test fixed-enroll,Context,4970-29093-0007_1995-1826-0002,1995,17.67953942239799,2.3721544293076007,15.30738499309039
normal-basic-clean-test fixed-enroll,Context,237-134500-0040_1284-134647-0007,237,9.82471409687285,-3.6050872457040612,13.42980134257691
normal-basic-clean-test fixed-enroll,Context,237-134500-0040_1284-134647-0007,1284,12.833830302719134,3.7846041740385914,9.049226128680543
normal-basic-clean-test fixed-enroll,Context,3575-170457-0047_5105-28240-0009,3575,11.89266866403356,-2.6649071833315623,14.557575847365122
normal-basic-clean-test fixed-enroll,Context,3575-170457-0047_5105-28240-0009,5105,14.496145392310789,2.4990485392158455,11.997096853094943
normal-basic-clean-test fixed-enroll,Context,4077-13751-0008_1089-134691-0016,4077,9.657077990245307,-2.620630240531367,12.277708230776675
normal-basic-clean-test fixed-enroll,Context,4077-13751-0008_1089-134691-0016,1089,12.341746715343312,2.591015701701349,9.750731013641964
normal-basic-clean-test fixed-enroll,Context,4970-29093-0004_8455-210777-0070,4970,12.56036786780423,-1.2236901424048188,13.784058010209048
normal-basic-clean-test fixed-enroll,Context,4970-29093-0004_8455-210777-0070,8455,12.76465251304528,1.0590704625764678,11.705582050468813
normal-basic-clean-test fixed-enroll,Context,6930-76324-0020_7127-75946-0015,6930,0.2661400272235215,1.089049510135074,-0.8229094829115524
normal-basic-clean-test fixed-enroll,Context,6930-76324-0020_7127-75946-0015,7127,1.511939012237518,-1.1631567028216108,2.675095715059129
normal-basic-clean-test fixed-enroll,Context,7176-88083-0009_5105-28241-0002,7176,14.289277042371232,1.974374306711405,12.314902735659826
normal-basic-clean-test fixed-enroll,Context,7176-88083-0009_5105-28241-0002,5105,12.11113063303963,-2.073997137452376,14.185127770492006
normal-basic-clean-test fixed-enroll,Context,7176-92135-0012_4992-41797-0000,7176,14.493734592264522,-0.3334056103792251,14.827140202643747
normal-basic-clean-test fixed-enroll,Context,7176-92135-0012_4992-41797-0000,4992,14.887238348781317,0.2809986102599273,14.60623973852139
normal-basic-clean-test fixed-enroll,Context,672-122797-0046_2961-961-0003,672,-13.915240993363373,2.026138456485707,-15.94137944984908
normal-basic-clean-test fixed-enroll,Context,672-122797-0046_2961-961-0003,2961,-1.2528874860957198,-1.7608200647480954,0.5079325786523756
normal-basic-clean-test fixed-enroll,Context,2830-3980-0072_3575-170457-0021,2830,12.135095253638324,-1.9679604285302144,14.103055682168538
normal-basic-clean-test fixed-enroll,Context,2830-3980-0072_3575-170457-0021,3575,14.824971486758526,1.9825459403917622,12.842425546366764
normal-basic-clean-test fixed-enroll,Context,8463-287645-0013_5142-33396-0037,8463,-24.090833748151717,-3.724802176100981,-20.366031572050737
normal-basic-clean-test fixed-enroll,Context,8463-287645-0013_5142-33396-0037,5142,16.574416799409736,3.9395599139741897,12.634856885435546
normal-basic-clean-test fixed-enroll,Context,8463-287645-0011_2961-960-0005,8463,-15.93740250026804,-0.10491191549808196,-15.832490584769959
normal-basic-clean-test fixed-enroll,Context,8463-287645-0011_2961-960-0005,2961,11.663114331521957,0.09000420138553605,11.57311013013642
normal-basic-clean-test fixed-enroll,Context,5142-36377-0022_4992-41797-0015,5142,9.880787971152486,-0.2262394720477191,10.107027443200206
normal-basic-clean-test fixed-enroll,Context,5142-36377-0022_4992-41797-0015,4992,11.284207260588806,0.2514589111877207,11.032748349401086
normal-basic-clean-test fixed-enroll,Context,2300-131720-0030_1089-134686-0025,2300,14.170926733020703,7.932205007903427,6.238721725117276
normal-basic-clean-test fixed-enroll,Context,2300-131720-0030_1089-134686-0025,1089,4.30291792468961,-8.090582381890428,12.393500306580037
normal-basic-clean-test fixed-enroll,Context,1320-122617-0003_1580-141084-0014,1320,17.355410696400774,7.890111737368949,9.465298959031825
normal-basic-clean-test fixed-enroll,Context,1320-122617-0003_1580-141084-0014,1580,9.042221114093392,-7.980982574441409,17.0232036885348
normal-basic-clean-test fixed-enroll,Context,4992-41806-0001_7127-75947-0028,4992,12.413246526563988,-2.5916811194240283,15.004927645988015
normal-basic-clean-test fixed-enroll,Context,4992-41806-0001_7127-75947-0028,7127,12.831614746303964,2.4670501501122217,10.364564596191743
normal-basic-clean-test fixed-enroll,Context,237-134493-0015_5105-28240-0008,237,14.030903317773316,0.4718382060152693,13.559065111758047
normal-basic-clean-test fixed-enroll,Context,237-134493-0015_5105-28240-0008,5105,13.519407545795694,-0.36335839304386325,13.882765938839558
normal-basic-clean-test fixed-enroll,Context,260-123286-0028_5683-32866-0014,260,14.765970288547788,2.675074715772856,12.090895572774931
normal-basic-clean-test fixed-enroll,Context,260-123286-0028_5683-32866-0014,5683,11.693269626071762,-2.628874946469384,14.322144572541147
normal-basic-clean-test fixed-enroll,Context,5683-32879-0023_6829-68771-0003,5683,9.2320972373198,-5.92377708075139,15.155874318071191
normal-basic-clean-test fixed-enroll,Context,5683-32879-0023_6829-68771-0003,6829,14.248782631581545,5.448429970195527,8.800352661386018
normal-basic-clean-test fixed-enroll,Context,8230-279154-0005_2300-131720-0038,8230,7.104354775828151,-3.029756382535079,10.134111158363229
normal-basic-clean-test fixed-enroll,Context,8230-279154-0005_2300-131720-0038,2300,9.33596922026773,3.4372228155422735,5.898746404725456
normal-basic-clean-test fixed-enroll,Context,4970-29095-0026_6829-68769-0044,4970,1.50596185125915,4.851421885197481,-3.345460033938331
normal-basic-clean-test fixed-enroll,Context,4970-29095-0026_6829-68769-0044,6829,-2.343073623824313,-4.937485541488731,2.594411917664418
normal-basic-clean-test fixed-enroll,Context,7176-92135-0023_1188-133604-0032,7176,-13.94088479513952,0.12376876995565027,-14.064653565095169
normal-basic-clean-test fixed-enroll,Context,7176-92135-0023_1188-133604-0032,1188,4.487642751250645,-0.4192842021333432,4.906926953383988
normal-basic-clean-test fixed-enroll,Context,4446-2273-0005_1284-1181-0003,4446,7.570523570991634,-8.041717626622756,15.61224119761439
normal-basic-clean-test fixed-enroll,Context,4446-2273-0005_1284-1181-0003,1284,16.12345578983453,7.956905881905963,8.166549907928566
normal-basic-clean-test fixed-enroll,Context,2094-142345-0028_8455-210777-0038,2094,15.2451865888931,3.4056325209208422,11.839554067972259
normal-basic-clean-test fixed-enroll,Context,2094-142345-0028_8455-210777-0038,8455,13.131039363315027,-3.436982453018134,16.56802181633316
normal-basic-clean-test fixed-enroll,Context,6930-76324-0004_61-70968-0047,6930,9.507403391725568,-0.6218633540397697,10.129266745765337
normal-basic-clean-test fixed-enroll,Context,6930-76324-0004_61-70968-0047,61,8.845006344716191,0.4276356492370871,8.417370695479104
normal-basic-clean-test fixed-enroll,Context,4970-29095-0034_4992-23283-0019,4970,10.710802880459518,-3.6497712319352313,14.36057411239475
normal-basic-clean-test fixed-enroll,Context,4970-29095-0034_4992-23283-0019,4992,13.33563473181808,3.605277756790338,9.730356975027743
normal-basic-clean-test fixed-enroll,Context,8555-284449-0006_2830-3980-0011,8555,10.290253768863211,-2.499429396231595,12.789683165094807
normal-basic-clean-test fixed-enroll,Context,8555-284449-0006_2830-3980-0011,2830,13.040022874236184,2.782025651362555,10.25799722287363
normal-basic-clean-test fixed-enroll,Context,121-121726-0003_672-122797-0059,121,11.769013223501442,1.8091213511917177,9.959891872309726
normal-basic-clean-test fixed-enroll,Context,121-121726-0003_672-122797-0059,672,9.997194153621034,-1.9081624727598263,11.905356626380861
normal-basic-clean-test fixed-enroll,Context,4446-2271-0013_1284-1180-0024,4446,-11.464834275270892,0.7724199944353437,-12.237254269706236
normal-basic-clean-test fixed-enroll,Context,4446-2271-0013_1284-1180-0024,1284,10.781152092894075,-0.8350561464059896,11.616208239300065
normal-basic-clean-test fixed-enroll,Context,5142-36377-0001_1221-135767-0007,5142,6.215585999884605,-0.6042151773723552,6.81980117725696
normal-basic-clean-test fixed-enroll,Context,5142-36377-0001_1221-135767-0007,1221,5.215896165396813,0.49492409085718925,4.720972074539623
normal-basic-clean-test fixed-enroll,Context,5683-32865-0013_3570-5694-0001,5683,17.23387920824792,1.4843050572167915,15.749574151031128
normal-basic-clean-test fixed-enroll,Context,5683-32865-0013_3570-5694-0001,3570,16.001867344350774,-1.5057460064755404,17.507613350826315
normal-basic-clean-test fixed-enroll,Context,8463-294828-0002_7176-92135-0044,8463,11.461179822574724,-3.61002789037409,15.071207712948814
normal-basic-clean-test fixed-enroll,Context,8463-294828-0002_7176-92135-0044,7176,15.231994885241935,3.6472905329141407,11.584704352327794
normal-basic-clean-test fixed-enroll,Context,6930-76324-0026_8455-210777-0062,6930,3.934723189475063,-6.544425838445973,10.479149027921036
normal-basic-clean-test fixed-enroll,Context,6930-76324-0026_8455-210777-0062,8455,14.229654499283765,6.587005285761299,7.642649213522466
normal-basic-clean-test fixed-enroll,Context,7176-92135-0014_1089-134691-0004,7176,5.938182981175974,-5.399560284144265,11.337743265320238
normal-basic-clean-test fixed-enroll,Context,7176-92135-0014_1089-134691-0004,1089,12.600464932549205,5.193510215675799,7.406954716873406
normal-basic-clean-test fixed-enroll,Context,1221-135766-0003_908-31957-0002,1221,13.095623093783573,4.395293076540324,8.70033001724325
normal-basic-clean-test fixed-enroll,Context,1221-135766-0003_908-31957-0002,908,8.17764961804765,-4.406955273588319,12.58460489163597
normal-basic-clean-test fixed-enroll,Context,908-31957-0004_4446-2275-0016,908,8.450830823413137,1.2746907139703354,7.176140109442802
normal-basic-clean-test fixed-enroll,Context,908-31957-0004_4446-2275-0016,4446,7.501076809803612,-1.3647753577097697,8.865852167513381
normal-basic-clean-test fixed-enroll,Context,4077-13754-0004_3575-170457-0025,4077,12.033100673441211,-3.8673299089963975,15.90043058243761
normal-basic-clean-test fixed-enroll,Context,4077-13754-0004_3575-170457-0025,3575,16.139573703536133,4.035745281245175,12.103828422290958
normal-basic-clean-test fixed-enroll,Context,4446-2273-0028_5142-33396-0025,4446,11.88314610202692,2.047417945292521,9.8357281567344
normal-basic-clean-test fixed-enroll,Context,4446-2273-0028_5142-33396-0025,5142,4.902793167496614,-1.8325171433481848,6.735310310844799
normal-basic-clean-test fixed-enroll,Context,5683-32879-0004_3575-170457-0010,5683,11.09799101851505,3.429184781609403,7.668806236905646
normal-basic-clean-test fixed-enroll,Context,5683-32879-0004_3575-170457-0010,3575,6.4660011943165765,-3.3395721375477545,9.80557333186433
normal-basic-clean-test fixed-enroll,Context,6829-68769-0053_908-157963-0005,6829,14.478501868380738,5.6543657355348875,8.824136132845851
normal-basic-clean-test fixed-enroll,Context,6829-68769-0053_908-157963-0005,908,8.670535363249163,-5.82909129569975,14.499626658948912
normal-basic-clean-test fixed-enroll,Context,5683-32866-0011_3575-170457-0034,5683,0.4333604664431674,-4.831736796705439,5.265097263148606
normal-basic-clean-test fixed-enroll,Context,5683-32866-0011_3575-170457-0034,3575,13.016258401864247,5.089485736198255,7.926772665665992
normal-basic-clean-test fixed-enroll,Context,908-31957-0018_7021-85628-0011,908,1.147062530234264,-1.2250721159064002,2.3721346461406645
normal-basic-clean-test fixed-enroll,Context,908-31957-0018_7021-85628-0011,7021,9.383689528234692,0.9321294798138975,8.451560048420795
normal-basic-clean-test fixed-enroll,Context,260-123286-0019_1580-141083-0024,260,10.150822882227695,0.30137067334306145,9.849452208884633
normal-basic-clean-test fixed-enroll,Context,260-123286-0019_1580-141083-0024,1580,12.095492511892358,-0.3845420575302011,12.480034569422559
normal-basic-clean-test fixed-enroll,Context,1284-1180-0009_1580-141083-0045,1284,17.04857412249921,5.239232764471612,11.809341358027599
normal-basic-clean-test fixed-enroll,Context,1284-1180-0009_1580-141083-0045,1580,11.586232798062724,-5.247951365257774,16.834184163320497
normal-basic-clean-test fixed-enroll,Context,4992-23283-0010_8455-210777-0060,4992,10.66565056284058,0.5535480961911967,10.112102466649384
normal-basic-clean-test fixed-enroll,Context,4992-23283-0010_8455-210777-0060,8455,9.905512100810554,-0.7854726308277671,10.690984731638322
normal-basic-clean-test fixed-enroll,Context,7127-75947-0011_1284-1181-0011,7127,6.0175126356128805,-0.5350855396892954,6.552598175302176
normal-basic-clean-test fixed-enroll,Context,7127-75947-0011_1284-1181-0011,1284,11.25332742545401,0.29269045977380015,10.96063696568021
normal-basic-clean-test fixed-enroll,Context,2961-961-0005_1995-1837-0026,2961,13.860759889618524,-2.242266711980098,16.10302660159862
normal-basic-clean-test fixed-enroll,Context,2961-961-0005_1995-1837-0026,1995,15.88967943670202,2.2262891081383533,13.663390328563667
normal-basic-clean-test fixed-enroll,Context,2300-131720-0036_7176-92135-0006,2300,11.09863869745421,2.826931518598839,8.27170717885537
normal-basic-clean-test fixed-enroll,Context,2300-131720-0036_7176-92135-0006,7176,5.397697910265,-2.895438311841719,8.29313622210672
normal-basic-clean-test fixed-enroll,Context,8230-279154-0008_8555-284447-0017,8230,9.59580168457011,-4.38359499614006,13.97939668071017
normal-basic-clean-test fixed-enroll,Context,8230-279154-0008_8555-284447-0017,8555,13.80813872644728,4.226061561728875,9.582077164718406
normal-basic-clean-test fixed-enroll,Context,8455-210777-0042_5639-40744-0037,8455,8.745889974844204,-1.9616478360351777,10.707537810879382
normal-basic-clean-test fixed-enroll,Context,8455-210777-0042_5639-40744-0037,5639,-9.971443288999415,2.154738512940834,-12.126181801940248
normal-basic-clean-test fixed-enroll,Context,5683-32866-0013_6829-68771-0005,5683,9.450291146264174,-4.6190998079247265,14.0693909541889
normal-basic-clean-test fixed-enroll,Context,5683-32866-0013_6829-68771-0005,6829,14.244674613527756,4.542178727153773,9.702495886373985
normal-basic-clean-test fixed-enroll,Context,8463-294828-0000_7176-92135-0008,8463,11.067032481259629,-8.650571923237791,19.717604404497422
normal-basic-clean-test fixed-enroll,Context,8463-294828-0000_7176-92135-0008,7176,19.277417207119903,8.562643345195667,10.714773861924236
normal-basic-clean-test fixed-enroll,Context,1995-1837-0019_672-122797-0023,1995,13.361207236808868,-4.255715126487404,17.616922363296272
normal-basic-clean-test fixed-enroll,Context,1995-1837-0019_672-122797-0023,672,17.203927754308886,4.2199929520570025,12.983934802251884
normal-basic-clean-test fixed-enroll,Context,5105-28241-0006_8463-294828-0019,5105,11.935237005869316,0.5121763506145569,11.42306065525476
normal-basic-clean-test fixed-enroll,Context,5105-28241-0006_8463-294828-0019,8463,10.685231346734016,-0.5379032013373151,11.22313454807133
normal-basic-clean-test fixed-enroll,Context,672-122797-0012_260-123440-0002,672,-12.443344432709358,-1.705066211951991,-10.738278220757367
normal-basic-clean-test fixed-enroll,Context,672-122797-0012_260-123440-0002,260,4.846673551141052,1.5966190933429705,3.2500544577980817
normal-basic-clean-test fixed-enroll,Context,7127-75947-0013_1320-122617-0039,7127,12.80924229309204,-1.640254608976222,14.449496902068262
normal-basic-clean-test fixed-enroll,Context,7127-75947-0013_1320-122617-0039,1320,14.593696451134251,1.5773244014060612,13.01637204972819
normal-basic-clean-test fixed-enroll,Context,4992-41806-0013_672-122797-0021,4992,16.64648702428388,3.8902289411400215,12.756258083143857
normal-basic-clean-test fixed-enroll,Context,4992-41806-0013_672-122797-0021,672,13.150971825097056,-3.8091830264110316,16.960154851508086
normal-basic-clean-test fixed-enroll,Context,6930-81414-0008_3570-5696-0008,6930,10.49961001789626,-4.972070161607984,15.471680179504244
normal-basic-clean-test fixed-enroll,Context,6930-81414-0008_3570-5696-0008,3570,16.1962240806521,4.793448426357477,11.402775654294624
normal-basic-clean-test fixed-enroll,Context,5142-33396-0059_237-134500-0027,5142,11.608109263030194,-1.4669040314938568,13.075013294524052
normal-basic-clean-test fixed-enroll,Context,5142-33396-0059_237-134500-0027,237,-21.731972953018403,1.5719197127704254,-23.30389266578883
normal-basic-clean-test fixed-enroll,Context,672-122797-0000_8455-210777-0019,672,-17.39034666694366,-3.1133079234843115,-14.277038743459348
normal-basic-clean-test fixed-enroll,Context,672-122797-0000_8455-210777-0019,8455,5.791565748378305,2.785150123886668,3.0064156244916376
normal-basic-clean-test fixed-enroll,Context,7729-102255-0035_61-70968-0005,7729,10.196319724742446,3.4746581692595986,6.721661555482848
normal-basic-clean-test fixed-enroll,Context,7729-102255-0035_61-70968-0005,61,3.1771447402218693,-3.248233209365276,6.425377949587146
normal-basic-clean-test fixed-enroll,Context,3729-6852-0031_121-127105-0034,3729,7.0302391172428855,2.8789896146072538,4.151249502635632
normal-basic-clean-test fixed-enroll,Context,3729-6852-0031_121-127105-0034,121,-20.152581630062954,-2.778593401184846,-17.37398822887811
normal-basic-clean-test fixed-enroll,Context,1320-122617-0005_3729-6852-0014,1320,14.525179040179252,1.3736437997512727,13.151535240427979
normal-basic-clean-test fixed-enroll,Context,1320-122617-0005_3729-6852-0014,3729,12.747767029300476,-1.2931475946916078,14.040914623992084
normal-basic-clean-test fixed-enroll,Context,1995-1836-0006_2094-142345-0036,1995,8.652260638033052,-4.9028205897259225,13.555081227758976
normal-basic-clean-test fixed-enroll,Context,1995-1836-0006_2094-142345-0036,2094,-17.47716693340789,4.938176347415565,-22.415343280823457
normal-basic-clean-test fixed-enroll,Context,4507-16021-0042_260-123286-0011,4507,14.06651959693286,1.1445155294659386,12.922004067466922
normal-basic-clean-test fixed-enroll,Context,4507-16021-0042_260-123286-0011,260,12.734394066463269,-1.0961713693996973,13.830565435862965
normal-basic-clean-test fixed-enroll,Context,6930-81414-0010_3729-6852-0036,6930,13.87230613885829,2.491072191196796,11.381233947661494
normal-basic-clean-test fixed-enroll,Context,6930-81414-0010_3729-6852-0036,3729,11.660394627565989,-2.5050456727193193,14.165440300285308
normal-basic-clean-test fixed-enroll,Context,8455-210777-0026_4077-13754-0014,8455,4.181824076077173,1.9368739808186362,2.2449500952585364
normal-basic-clean-test fixed-enroll,Context,8455-210777-0026_4077-13754-0014,4077,-2.779258403098268,-1.6989487010548778,-1.0803097020433903
normal-basic-clean-test fixed-enroll,Context,6930-75918-0018_4446-2275-0000,6930,9.625684125365137,0.264648024986301,9.361036100378836
normal-basic-clean-test fixed-enroll,Context,6930-75918-0018_4446-2275-0000,4446,9.269099978880496,-0.31708277047004185,9.586182749350538
normal-basic-clean-test fixed-enroll,Context,4970-29095-0036_1089-134686-0001,4970,11.354738012825935,-0.3699857435210837,11.72472375634702
normal-basic-clean-test fixed-enroll,Context,4970-29095-0036_1089-134686-0001,1089,13.056076496222971,0.20721824432885783,12.848858251894113
normal-basic-clean-test fixed-enroll,Context,2830-3980-0066_260-123286-0009,2830,11.37448447078363,5.176222718347045,6.198261752436585
normal-basic-clean-test fixed-enroll,Context,2830-3980-0066_260-123286-0009,260,-2.5235049811121444,-5.466044769824374,2.9425397887122298
normal-basic-clean-test fixed-enroll,Context,8230-279154-0026_672-122797-0020,8230,5.222985433354655,-4.478992825339584,9.70197825869424
normal-basic-clean-test fixed-enroll,Context,8230-279154-0026_672-122797-0020,672,-8.22931176335018,4.47023861735924,-12.699550380709422
normal-basic-clean-test fixed-enroll,Context,5142-36377-0005_1221-135767-0022,5142,13.777356065659475,4.751026535459706,9.026329530199769
normal-basic-clean-test fixed-enroll,Context,5142-36377-0005_1221-135767-0022,1221,7.671914125311341,-4.688747442133028,12.36066156744437
normal-basic-clean-test fixed-enroll,Context,8555-284447-0000_7021-85628-0009,8555,15.0277971799749,0.014835765736196554,15.012961414238704
normal-basic-clean-test fixed-enroll,Context,8555-284447-0000_7021-85628-0009,7021,14.737938494016449,-0.010655464638276392,14.748593958654725
normal-basic-clean-test fixed-enroll,Context,260-123440-0012_8455-210777-0010,260,-20.813667149628667,4.64132562592021,-25.454992775548877
normal-basic-clean-test fixed-enroll,Context,260-123440-0012_8455-210777-0010,8455,12.129810042333576,-4.526878303705169,16.656688346038745
