key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134691-0005_908-157963-0011__T1__NORMAL__1089,1089,908,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.405847190083826,19.84351111756453
1089-134691-0005_908-157963-0011__T2__NORMAL__908,908,1089,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.417204538374826,16.097125774235156
1089-134691-0006_4446-2275-0012__T1__NORMAL__1089,1089,4446,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,51.978830473744516,18.8490779143934
1089-134691-0006_4446-2275-0012__T2__NORMAL__4446,4446,1089,10,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.9,-52.29983237257777,-30.321131902520705
1089-134691-0006_4446-2275-0026__T1__NORMAL__1089,1089,4446,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,56.799235270233446,21.56845605049976
1089-134691-0006_4446-2275-0026__T2__NORMAL__4446,4446,1089,9,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-57.84767609388065,-52.960020279611925
1089-134691-0012_1320-122612-0015__T1__NORMAL__1089,1089,1320,11,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,56.456011091390536,23.511012219468967
1089-134691-0012_1320-122612-0015__T2__NORMAL__1320,1320,1089,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.657576492471215,21.887681603943665
1089-134691-0013_4992-23283-0007__T1__NORMAL__1089,1089,4992,7,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,48.38713613684206,18.840362213772536
1089-134691-0013_4992-23283-0007__T2__NORMAL__4992,4992,1089,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.63506096725876,15.98002176707208
1089-134691-0014_237-134500-0012__T1__NORMAL__1089,1089,237,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.35713649031517,25.58092293605421
1089-134691-0014_237-134500-0012__T2__NORMAL__237,237,1089,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.207051959030316,21.894941215975823
1089-134691-0014_2830-3980-0041__T1__NORMAL__1089,1089,2830,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50309462995033,16.253580975251765
1089-134691-0014_2830-3980-0041__T2__NORMAL__2830,2830,1089,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.617889438006635,19.81884017305136
1089-134691-0014_7127-75947-0023__T1__NORMAL__1089,1089,7127,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.183734778394275,20.724553473343
