key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
7021-85628-0015_4992-41797-0013__T1__SCV3FIX__VOICE-7021_CONTENT-4992-4992-41797-0013,7021,4992,,11.66,18,0.0,0.0,0.0,0.28218837848256656,0.11110650800632749,46.28833980467445,0,0.0,0.0,-1.0
1320-122617-0034_7127-75947-0007__T1__SCV3FIX__VOICE-1320_CONTENT-7127-7127-75947-0007,1320,7127,,9.67,9,0.1111111111111111,0.0,0.0,0.18440671260559383,-0.008439719508177013,29.812365444670984,0,0.0,0.0,-1.0
6829-68769-0001_7127-75946-0011__T1__SCV3FIX__VOICE-6829_CONTENT-7127-7127-75946-0011,6829,7127,,-30.54,5,1.0,1.0,1.0,-0.09214285045881662,-0.12977765618426085,-32.40638361485654,1,2.5,2.5,0.0
260-123286-0009_1284-1181-0002__T1__SCV3FIX__VOICE-260_CONTENT-1284-1284-1181-0002,260,1284,,7.24,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,-0.05308667976630516,-0.21411714805789933,6.77816563522259,1,1.0,1.0,1.0
121-127105-0013_260-123288-0009__T1__SCV3FIX__VOICE-121_CONTENT-260-260-123288-0009,121,260,,-22.44,5,0.6,1.0,0.6,-0.06056709393416002,-0.22334272553928758,-23.320414249560933,1,1.0,1.0,0.5
237-126133-0007_5683-32865-0004__T2__SCV3FIX__VOICE-5683_CONTENT-237-237-126133-0007,5683,237,,-7.27,13,0.7692307692307693,0.8461538461538461,0.6923076923076923,-0.05029591161439621,-0.1709527441019132,-5.420899250140356,1,4.5,4.5,2.0
61-70968-0000_8555-292519-0000__T1__SCV3FIX__VOICE-61_CONTENT-8555-8555-292519-0000,61,8555,,11.95,8,0.0,0.0,0.0,0.2896824967744499,0.20904399890240177,34.24796639963475,0,0.0,0.0,-1.0
1188-133604-0005_1580-141083-0020__T2__SCV3FIX__VOICE-1580_CONTENT-1188-1188-133604-0005,1580,1188,,-20.17,9,0.8888888888888888,1.0,0.8888888888888888,-0.17574291301950398,-0.279562586915157,-32.11858876608925,1,3.5,3.5,1.0
3575-170457-0006_5639-40744-0025__T2__SCV3FIX__VOICE-5639_CONTENT-3575-3575-170457-0006,5639,3575,,13.26,15,0.0,0.0,0.0,0.20025087411626366,0.10662251172085824,36.594406852444926,0,0.0,0.0,-1.0
1188-133604-0019_8224-274384-0008__T2__SCV3FIX__VOICE-8224_CONTENT-1188-1188-133604-0019,8224,1188,,-17.3,23,1.0,1.0,1.0,-0.2588260489100102,-0.4179653139220856,-35.9950453465472,1,11.5,11.5,0.0
